tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,896,0,0,0,0,0,0,917,12000
1,0,0,0,0,0,0,0,0,0,0,830,12000
2,0,0,0,0,0,0,0,0,0,0,744,12000
3,0,0,0,0,0,0,0,0,0,0,917,12000
4,0,0,0,0,0,0,0,0,0,0,899,12000
5,0,0,0,0,0,0,0,0,0,0,830,12000
6,0,0,0,0,0,0,0,0,0,0,748,12000
7,0,0,0,0,0,0,0,0,0,0,795,12000
8,0,0,0,1792,0,0,0,0,0,0,903,12000
9,0,0,0,0,0,0,0,0,0,0,770,12000
10,0,0,0,0,0,0,0,0,0,0,808,12000
11,0,0,0,0,0,0,0,0,0,0,696,12000
12,0,0,0,0,0,0,0,0,0,0,844,0
13,0,0,0,896,0,0,0,0,0,0,762,2
14,0,0,0,0,0,0,0,0,0,0,591,2
15,0,0,0,0,0,0,0,0,0,0,743,2
16,0,0,0,0,0,0,0,0,0,0,609,2
17,0,0,0,0,0,0,0,0,0,0,788,2
18,0,0,0,0,0,0,0,0,0,0,660,2
19,0,0,0,0,0,0,0,0,0,0,737,2
20,0,0,0,0,0,0,0,0,0,0,742,2
21,0,0,0,0,0,0,0,0,0,0,633,2
22,0,0,0,0,0,0,0,0,0,0,586,2
23,0,0,0,0,0,0,0,0,0,0,815,2
24,0,0,0,896,0,0,0,0,0,0,625,2
25,0,0,0,0,0,0,0,0,0,0,665,2
26,0,0,0,0,0,0,0,0,0,0,582,2
27,0,0,0,0,0,0,0,0,0,0,699,2
28,0,0,0,0,0,0,0,0,0,0,922,2
29,0,0,0,0,0,0,0,0,0,0,692,2
30,0,0,0,0,0,0,0,0,0,0,591,2
31,0,0,0,0,0,0,0,0,0,0,698,2
32,0,0,0,0,0,0,0,0,0,0,754,2
33,0,0,0,0,0,0,0,0,0,0,955,2
34,0,0,0,1792,0,0,0,0,0,0,758,6
35,0,0,0,896,0,0,0,0,0,0,528,8
36,0,0,0,1792,0,0,0,0,0,0,781,4
37,0,0,0,0,0,0,0,0,0,0,759,4
38,0,0,0,0,0,0,0,0,0,0,713,4
39,0,0,0,0,0,0,0,0,0,0,717,4
40,0,0,0,896,0,0,0,0,0,0,834,6
41,0,0,0,0,0,0,0,0,0,0,747,6
42,0,0,0,896,0,0,0,0,0,0,776,8
43,0,0,0,896,0,0,0,0,0,0,843,10
44,0,0,0,0,0,0,0,0,0,0,940,10
45,0,0,0,896,0,0,0,0,0,0,806,12
46,0,0,0,896,0,0,0,0,0,0,888,14
47,0,0,0,0,0,0,0,0,0,0,883,14
48,0,0,0,0,0,0,0,0,0,0,929,0
49,1,1,1,896,0,1,0,0,1,0,889,1
50,1,1,1,896,0,0,0,0,0,0,1077,3
51,1,1,1,896,0,0,0,0,0,0,1019,5
52,1,1,1,896,0,0,0,0,0,0,1229,7
53,1,1,1,896,0,0,0,0,0,0,1177,9
54,2,2,2,8064,0,1,0,0,1,0,1095,17
55,2,2,2,896,0,0,0,0,0,0,1145,19
56,2,2,2,0,0,0,0,0,0,0,969,19
57,2,2,2,896,0,0,0,0,0,0,1164,21
58,2,2,2,0,0,0,0,0,0,0,1273,21
59,2,2,2,0,0,0,0,0,0,0,1333,21
60,2,2,2,0,0,0,0,0,0,0,1264,0
61,2,2,2,0,0,0,0,0,0,0,1231,0
62,2,2,2,1792,0,0,0,0,0,0,1300,4
63,2,2,2,0,0,0,0,0,0,0,1337,4
64,2,2,2,0,0,0,0,0,0,0,1339,4
65,2,2,2,896,0,0,0,0,0,0,1495,6
66,3,3,3,896,0,1,0,0,1,0,1464,7
67,3,3,3,0,0,0,0,0,0,0,1531,7
68,3,3,3,1792,0,0,0,0,0,0,1575,11
69,3,3,3,896,0,0,0,0,0,0,1420,13
70,3,3,3,0,0,0,0,0,0,0,1591,13
71,3,3,3,0,0,0,0,0,0,0,1642,13
