tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,624512,0,0,0,0,0,0,15198
1,0,0,0,677376,0,0,0,0,0,0,15198
2,0,0,0,530432,0,0,0,0,0,0,14015
3,0,0,0,448000,0,0,0,0,0,0,15445
4,0,0,0,696192,0,0,0,0,0,0,14516
5,0,0,0,606592,0,0,0,0,0,0,14586
6,0,0,0,252672,0,0,0,0,0,0,15088
7,0,0,0,480256,0,0,0,0,0,0,16166
8,0,0,0,556416,0,0,0,0,0,0,15154
9,0,0,0,345856,0,0,0,0,0,0,14125
10,0,0,0,706048,0,0,0,0,0,0,14546
11,0,0,0,369152,0,0,0,0,0,0,14161
12,0,0,0,99456,0,0,0,0,0,0,12598
13,0,0,0,276864,0,0,0,0,0,0,14570
14,0,0,0,335104,0,0,0,0,0,0,13973
15,0,0,0,523264,0,0,0,0,0,0,13327
16,0,0,0,672000,0,0,0,0,0,0,11501
17,0,0,0,359296,0,0,0,0,0,0,12029
18,0,0,0,500864,0,0,0,0,0,0,13794
19,0,0,0,461440,0,0,0,0,0,0,11774
20,0,0,0,176512,0,0,0,0,0,0,11946
21,0,0,0,169344,0,0,0,0,0,0,13238
22,0,0,0,9856,0,0,0,0,0,0,10958
23,0,0,0,433664,0,0,0,0,0,0,11068
24,0,0,0,254464,0,0,0,0,0,0,12153
25,0,0,0,656768,0,0,0,0,0,0,12252
26,0,0,0,601216,0,0,0,0,0,0,12997
27,0,0,0,162176,0,0,0,0,0,0,12378
28,0,0,0,969472,0,0,0,0,0,0,11878
29,0,0,0,423808,0,0,0,0,0,0,11518
30,0,0,0,617344,0,0,0,0,0,0,12299
31,0,0,0,191744,0,0,0,0,0,0,11345
32,0,0,0,560000,0,0,0,0,0,0,11492
33,0,0,0,432768,0,0,0,0,0,0,12282
34,0,0,0,436352,0,0,0,0,0,0,14197
35,0,0,0,618240,0,0,0,0,0,0,13896
36,7,7,7,351232,0,7,0,0,7,0,12019
37,54,54,54,861056,0,48,0,0,48,0,12519
38,88,88,88,894208,0,49,0,0,49,0,14321
39,116,116,116,683648,0,33,0,0,33,0,15350
40,163,163,163,887936,0,57,0,0,57,0,14423
41,290,290,290,866432,0,144,0,0,144,0,14480
42,321,321,321,812672,0,45,0,0,45,0,13837
43,345,345,345,594944,0,42,0,0,42,0,15967
44,359,359,359,621824,0,29,0,0,29,0,17366
45,389,389,389,947968,0,62,0,0,62,0,17483
46,497,497,497,451584,0,121,0,0,121,0,14941
47,499,499,499,199808,0,13,0,0,13,0,19772
48,509,509,509,671104,0,34,0,0,34,0,16736
49,520,520,520,429184,0,23,0,0,23,0,18728
50,531,531,531,689024,0,43,0,0,43,0,18539
51,626,626,626,251776,0,98,0,0,98,0,18656
52,734,734,734,801920,0,129,0,0,129,0,19307
53,753,753,753,972160,0,60,0,0,60,0,21649
54,771,771,771,891520,0,41,0,0,41,0,21883
55,785,785,785,607488,0,41,0,0,41,0,22311
56,799,799,799,792064,0,34,0,0,34,0,24252
57,902,902,902,1341312,0,172,0,0,172,0,23140
58,912,912,912,827904,0,61,0,0,61,0,24688
59,915,915,915,483840,0,19,0,0,19,0,22211
60,1114,1114,1114,1150464,0,245,0,0,245,0,24419
61,1216,1216,1216,1146880,0,162,0,0,162,0,26347
62,1324,1324,1324,1471232,0,187,0,0,187,0,24361
63,1328,1328,1328,813568,0,39,0,0,39,0,26519
64,1337,1337,1337,873600,0,41,0,0,41,0,28615
65,1598,1598,1598,1333248,0,342,0,0,342,0,28148
66,1604,1604,1604,863744,0,41,0,0,41,0,29101
67,1713,1713,1713,2026752,0,222,0,0,222,0,29686
68,1722,1722,1722,517888,0,29,0,0,29,0,32689
69,1813,1813,1813,549248,0,118,0,0,118,0,31738
70,2005,2005,2005,2090368,0,312,0,0,312,0,33965
71,2080,2080,2080,990976,0,130,0,0,130,0,35913
