tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,984
1,0,0,0,0,0,0,0,0,0,0,895
2,0,0,0,1536,0,0,0,0,0,0,865
3,0,0,0,0,0,0,0,0,0,0,898
4,0,0,0,0,0,0,0,0,0,0,922
5,0,0,0,0,0,0,0,0,0,0,860
6,0,0,0,0,0,0,0,0,0,0,778
7,0,0,0,0,0,0,0,0,0,0,763
8,0,0,0,896,0,0,0,0,0,0,840
9,0,0,0,0,0,0,0,0,0,0,779
10,0,0,0,0,0,0,0,0,0,0,875
11,0,0,0,0,0,0,0,0,0,0,733
12,0,0,0,0,0,0,0,0,0,0,696
13,0,0,0,0,0,0,0,0,0,0,796
14,0,0,0,0,0,0,0,0,0,0,750
15,0,0,0,0,0,0,0,0,0,0,680
16,0,0,0,0,0,0,0,0,0,0,680
17,0,0,0,0,0,0,0,0,0,0,733
18,0,0,0,256,0,0,0,0,0,0,678
19,0,0,0,0,0,0,0,0,0,0,673
20,0,0,0,0,0,0,0,0,0,0,716
21,0,0,0,0,0,0,0,0,0,0,601
22,0,0,0,0,0,0,0,0,0,0,665
23,0,0,0,0,0,0,0,0,0,0,563
24,0,0,0,256,0,0,0,0,0,0,733
25,0,0,0,128,0,0,0,0,0,0,673
26,0,0,0,0,0,0,0,0,0,0,702
27,0,0,0,0,0,0,0,0,0,0,715
28,0,0,0,0,0,0,0,0,0,0,732
29,0,0,0,1408,0,0,0,0,0,0,574
30,0,0,0,0,0,0,0,0,0,0,622
31,0,0,0,0,0,0,0,0,0,0,642
32,0,0,0,0,0,0,0,0,0,0,751
33,0,0,0,128,0,0,0,0,0,0,771
34,0,0,0,0,0,0,0,0,0,0,700
35,0,0,0,0,0,0,0,0,0,0,637
36,0,0,0,0,0,0,0,0,0,0,804
37,0,0,0,0,0,0,0,0,0,0,715
38,0,0,0,0,0,0,0,0,0,0,664
39,0,0,0,0,0,0,0,0,0,0,906
40,0,0,0,896,0,0,0,0,0,0,682
41,0,0,0,0,0,0,0,0,0,0,895
42,0,0,0,0,0,0,0,0,0,0,758
43,0,0,0,0,0,0,0,0,0,0,781
44,0,0,0,0,0,0,0,0,0,0,860
45,0,0,0,0,0,0,0,0,0,0,866
46,0,0,0,1280,0,0,0,0,0,0,903
47,0,0,0,128,0,0,0,0,0,0,825
48,0,0,0,128,0,0,0,0,0,0,754
49,0,0,0,0,0,0,0,0,0,0,878
50,0,0,0,0,0,0,0,0,0,0,911
51,0,0,0,0,0,0,0,0,0,0,980
52,0,0,0,0,0,0,0,0,0,0,931
53,0,0,0,128,0,0,0,0,0,0,970
54,0,0,0,0,0,0,0,0,0,0,953
55,0,0,0,0,0,0,0,0,0,0,1005
56,0,0,0,0,0,0,0,0,0,0,1153
57,0,0,0,0,0,0,0,0,0,0,1072
58,1,1,1,1536,0,1,0,0,1,0,1068
59,1,1,1,128,0,0,0,0,0,0,1335
60,1,1,1,0,0,0,0,0,0,0,1161
61,1,1,1,256,0,0,0,0,0,0,1411
62,1,1,1,0,0,0,0,0,0,0,1306
63,1,1,1,0,0,0,0,0,0,0,1429
64,1,1,1,128,0,0,0,0,0,0,1495
65,1,1,1,128,0,0,0,0,0,0,1508
66,1,1,1,0,0,0,0,0,0,0,1335
67,1,1,1,128,0,0,0,0,0,0,1455
68,1,1,1,0,0,0,0,0,0,0,1738
69,2,2,2,128,0,1,0,0,1,0,1737
70,3,3,3,1920,0,1,0,0,1,0,1615
71,3,3,3,0,0,0,0,0,0,0,1848
