tick,user,event
38,9877,aware
38,9877,evidence
38,9877,detect
39,2699,aware
39,2699,evidence
39,2699,detect
39,10502,aware
39,10502,evidence
39,10502,detect
39,1631,aware
39,1631,evidence
39,1631,detect
39,10737,aware
39,10737,evidence
39,10737,detect
39,566,aware
39,566,evidence
39,566,detect
39,9902,aware
39,9902,evidence
39,9902,detect
39,78,aware
39,78,evidence
39,78,detect
40,7891,aware
40,7891,evidence
40,7891,detect
42,4064,aware
42,4064,evidence
42,4064,detect
43,9022,aware
43,9022,evidence
43,9022,detect
45,8812,aware
45,8812,evidence
45,8812,detect
50,1581,aware
50,1581,evidence
50,1581,detect
51,8996,aware
51,8996,evidence
51,8996,detect
57,10343,aware
57,10343,evidence
57,10343,detect
58,5203,aware
58,5203,evidence
58,5203,detect
59,10333,aware
59,10333,evidence
59,10333,detect
60,1624,aware
60,1624,evidence
60,1624,detect
62,3887,aware
62,3887,evidence
62,3887,detect
69,9991,aware
69,9991,evidence
69,9991,detect
