tick,user,event
36,11710,aware
36,11710,evidence
36,11710,detect
36,11391,aware
36,11391,evidence
36,11391,detect
46,4637,aware
46,4637,evidence
46,4637,detect
46,2324,aware
46,2324,evidence
46,2324,detect
46,8998,aware
46,8998,evidence
46,8998,detect
46,6732,aware
46,6732,evidence
46,6732,detect
46,3884,aware
46,3884,evidence
46,3884,detect
46,11715,aware
46,11715,evidence
46,11715,detect
46,1328,aware
46,1328,evidence
46,1328,detect
51,2416,aware
51,2416,evidence
51,2416,detect
60,2465,aware
60,2465,evidence
60,2465,detect
60,8049,aware
60,8049,evidence
60,8049,detect
60,10065,aware
60,10065,evidence
60,10065,detect
71,8990,aware
71,8990,evidence
71,8990,detect
71,7901,aware
71,7901,evidence
71,7901,detect
71,9426,aware
71,9426,evidence
71,9426,detect
71,2634,aware
71,2634,evidence
71,2634,detect
71,4721,aware
71,4721,evidence
71,4721,detect
71,7454,aware
71,7454,evidence
71,7454,detect
71,10798,aware
71,10798,evidence
71,10798,detect
71,11542,aware
71,11542,evidence
71,11542,detect
71,9243,aware
71,9243,evidence
71,9243,detect
71,4626,aware
71,4626,evidence
71,4626,detect
71,5603,aware
71,5603,evidence
71,5603,detect
71,904,aware
71,904,evidence
71,904,detect
71,2241,aware
71,2241,evidence
71,2241,detect
