tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,10150
1,0,0,0,1792,0,0,0,0,0,0,12504
2,0,0,0,0,0,0,0,0,0,0,11395
3,0,0,0,0,0,0,0,0,0,0,11457
4,0,0,0,0,0,0,0,0,0,0,10333
5,0,0,0,0,0,0,0,0,0,0,10249
6,0,0,0,0,0,0,0,0,0,0,9810
7,0,0,0,0,0,0,0,0,0,0,10457
8,0,0,0,0,0,0,0,0,0,0,9241
9,0,0,0,0,0,0,0,0,0,0,9882
10,0,0,0,896,0,0,0,0,0,0,8937
11,0,0,0,0,0,0,0,0,0,0,9208
12,0,0,0,0,0,0,0,0,0,0,9919
13,0,0,0,0,0,0,0,0,0,0,10640
14,0,0,0,0,0,0,0,0,0,0,10009
15,0,0,0,86912,0,0,0,0,0,0,8211
16,0,0,0,0,0,0,0,0,0,0,7545
17,0,0,0,0,0,0,0,0,0,0,7743
18,0,0,0,0,0,0,0,0,0,0,9239
19,0,0,0,1792,0,0,0,0,0,0,8790
20,0,0,0,0,0,0,0,0,0,0,9249
21,0,0,0,0,0,0,0,0,0,0,7565
22,0,0,0,896,0,0,0,0,0,0,6730
23,0,0,0,0,0,0,0,0,0,0,8473
24,0,0,0,0,0,0,0,0,0,0,9717
25,0,0,0,0,0,0,0,0,0,0,7520
26,0,0,0,0,0,0,0,0,0,0,7334
27,0,0,0,0,0,0,0,0,0,0,9273
28,0,0,0,0,0,0,0,0,0,0,6907
29,0,0,0,0,0,0,0,0,0,0,9120
30,0,0,0,0,0,0,0,0,0,0,7489
31,0,0,0,0,0,0,0,0,0,0,9030
32,0,0,0,0,0,0,0,0,0,0,8095
33,0,0,0,0,0,0,0,0,0,0,10198
34,0,0,0,0,0,0,0,0,0,0,7807
35,0,0,0,0,0,0,0,0,0,0,10153
36,0,0,0,0,0,0,0,0,0,0,9142
37,0,0,0,0,0,0,0,0,0,0,9968
38,0,0,0,0,0,0,0,0,0,0,9737
39,0,0,0,0,0,0,0,0,0,0,12684
40,0,0,0,0,0,0,0,0,0,0,12311
41,0,0,0,0,0,0,0,0,0,0,9420
42,0,0,0,0,0,0,0,0,0,0,9502
43,0,0,0,0,0,0,0,0,0,0,11604
44,0,0,0,0,0,0,0,0,0,0,10315
45,0,0,0,896,0,0,0,0,0,0,10702
46,0,0,0,0,0,0,0,0,0,0,12373
47,0,0,0,0,0,0,0,0,0,0,11256
48,0,0,0,0,0,0,0,0,0,0,11530
49,0,0,0,0,0,0,0,0,0,0,12006
50,5,5,5,87808,0,5,0,0,5,0,11962
51,5,5,5,0,0,0,0,0,0,0,15171
52,5,5,5,0,0,0,0,0,0,0,14529
53,5,5,5,0,0,0,0,0,0,0,13018
54,5,5,5,0,0,0,0,0,0,0,12653
55,5,5,5,0,0,0,0,0,0,0,15327
56,5,5,5,0,0,0,0,0,0,0,13637
57,5,5,5,0,0,0,0,0,0,0,13730
58,16,16,16,91392,0,11,0,0,11,0,16191
59,16,16,16,0,0,0,0,0,0,0,16235
60,16,16,16,0,0,0,0,0,0,0,16969
61,16,16,16,896,0,0,0,0,0,0,15666
62,16,16,16,0,0,0,0,0,0,0,17365
63,17,17,17,896,0,1,0,0,1,0,18593
64,17,17,17,0,0,0,0,0,0,0,17930
65,17,17,17,0,0,0,0,0,0,0,20300
66,17,17,17,896,0,0,0,0,0,0,18783
67,18,18,18,896,0,1,0,0,1,0,18910
68,18,18,18,0,0,0,0,0,0,0,20911
69,18,18,18,0,0,0,0,0,0,0,22900
70,18,18,18,0,0,0,0,0,0,0,21535
71,18,18,18,0,0,0,0,0,0,0,19595
