tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,1680,12000
1,0,0,0,896,0,0,0,0,0,0,1678,12000
2,0,0,0,0,0,0,0,0,0,0,1526,12000
3,0,0,0,0,0,0,0,0,0,0,1471,12000
4,0,0,0,0,0,0,0,0,0,0,1646,12000
5,0,0,0,896,0,0,0,0,0,0,1330,12000
6,0,0,0,0,0,0,0,0,0,0,1493,12000
7,0,0,0,9856,0,0,0,0,0,0,1241,12000
8,0,0,0,0,0,0,0,0,0,0,1458,12000
9,0,0,0,896,0,0,0,0,0,0,1325,12000
10,0,0,0,0,0,0,0,0,0,0,1197,12000
11,0,0,0,0,0,0,0,0,0,0,1308,12000
12,0,0,0,2688,0,0,0,0,0,0,1233,3
13,0,0,0,0,0,0,0,0,0,0,1186,3
14,0,0,0,10752,0,0,0,0,0,0,1093,15
15,0,0,0,5376,0,0,0,0,0,0,1133,22
16,0,0,0,0,0,0,0,0,0,0,1130,22
17,0,0,0,896,0,0,0,0,0,0,1136,24
18,0,0,0,6272,0,0,0,0,0,0,1072,31
19,0,0,0,0,0,0,0,0,0,0,1038,31
20,0,0,0,896,0,0,0,0,0,0,960,33
21,0,0,0,896,0,0,0,0,0,0,1197,35
22,0,0,0,6272,0,0,0,0,0,0,1083,41
23,0,0,0,0,0,0,0,0,0,0,1150,41
24,0,0,0,0,0,0,0,0,0,0,1195,0
25,0,0,0,0,0,0,0,0,0,0,1181,0
26,0,0,0,4480,0,0,0,0,0,0,1195,5
27,0,0,0,0,0,0,0,0,0,0,1056,5
28,0,0,0,5376,0,0,0,0,0,0,1148,11
29,0,0,0,2688,0,0,0,0,0,0,1100,14
30,0,0,0,9856,0,0,0,0,0,0,1084,25
31,0,0,0,896,0,0,0,0,0,0,1268,27
32,0,0,0,0,0,0,0,0,0,0,1169,27
33,0,0,0,4480,0,0,0,0,0,0,1224,32
34,0,0,0,0,0,0,0,0,0,0,1202,32
35,0,0,0,0,0,0,0,0,0,0,1256,32
36,0,0,0,3584,0,0,0,0,0,0,1248,4
37,0,0,0,0,0,0,0,0,0,0,1321,4
38,0,0,0,0,0,0,0,0,0,0,1308,4
39,0,0,0,0,0,0,0,0,0,0,1534,4
40,0,0,0,5376,0,0,0,0,0,0,1368,10
41,2,2,2,20608,0,2,0,0,2,0,1499,31
42,2,2,2,0,0,0,0,0,0,0,1462,31
43,2,2,2,0,0,0,0,0,0,0,1570,31
44,2,2,2,0,0,0,0,0,0,0,1593,31
45,3,3,3,896,0,1,0,0,1,0,1555,32
46,3,3,3,0,0,0,0,0,0,0,1867,32
47,3,3,3,0,0,0,0,0,0,0,1593,32
48,3,3,3,0,0,0,0,0,0,0,1665,0
49,4,4,4,10752,0,1,0,0,1,0,1865,11
50,4,4,4,3584,0,0,0,0,0,0,1536,15
51,4,4,4,0,0,0,0,0,0,0,1925,15
52,4,4,4,0,0,0,0,0,0,0,1719,15
53,4,4,4,0,0,0,0,0,0,0,1900,15
54,4,4,4,8064,0,0,0,0,0,0,1926,24
55,4,4,4,0,0,0,0,0,0,0,1834,24
56,4,4,4,0,0,0,0,0,0,0,1842,24
57,4,4,4,0,0,0,0,0,0,0,2043,24
58,4,4,4,0,0,0,0,0,0,0,2130,24
59,4,4,4,0,0,0,0,0,0,0,2029,24
60,4,4,4,8064,0,0,0,0,0,0,2073,9
61,5,5,5,14336,0,1,0,0,1,0,2220,24
62,5,5,5,10752,0,0,0,0,0,0,2306,36
63,5,5,5,0,0,0,0,0,0,0,2430,36
64,5,5,5,0,0,0,0,0,0,0,2404,36
65,5,5,5,5376,0,0,0,0,0,0,2687,42
66,5,5,5,9856,0,0,0,0,0,0,2725,53
67,5,5,5,6272,0,0,0,0,0,0,2742,60
68,5,5,5,8960,0,0,0,0,0,0,2739,70
69,7,7,7,17920,0,2,0,0,2,0,2764,88
70,7,7,7,0,0,0,0,0,0,0,3016,88
71,7,7,7,7168,0,0,0,0,0,0,3060,95
