users,adoption,p_gossip,mix_level,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
12000,0.1,0.02,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9225234985351562,0.0,0.0,1.0,45.0,45.0,,,,,33491.0,,,1.7882893544093028,1.7882893544093028,5.133333333333334,5.133333333333334
12000,0.1,0.02,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9458367824554443,0.0,0.0,1.0,45.0,45.0,,,,,33491.0,,,1.7882893544093028,1.7882893544093028,5.133333333333334,5.133333333333334
12000,0.1,0.02,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9665136337280273,0.0,0.0,1.0,45.0,45.0,,,,,33491.0,,,1.7882893544093028,1.7882893544093028,5.133333333333334,5.133333333333334
12000,0.1,0.03,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9018776416778564,0.0,0.0,1.0,30.0,30.0,,,,,31380.0,,,2.742133888010359,2.742133888010359,8.333333333333334,8.333333333333334
12000,0.1,0.03,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9464612007141113,0.0,0.0,1.0,30.0,30.0,,,,,31380.0,,,2.742133888010359,2.742133888010359,8.333333333333334,8.333333333333334
12000,0.1,0.03,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9397635459899902,0.0,0.0,1.0,30.0,30.0,,,,,31380.0,,,2.742133888010359,2.742133888010359,8.333333333333334,8.333333333333334
12000,0.1,0.03,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9548938274383545,0.0,0.0,1.0,30.0,30.0,,,,,31380.0,,,2.742133888010359,2.742133888010359,8.333333333333334,8.333333333333334
12000,0.1,0.05,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9096693992614746,0.0,0.0,1.0,25.0,25.0,,,,,31380.0,,,4.495211316917167,4.495211316917167,14.8,14.8
12000,0.1,0.05,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9152936935424805,0.0,0.0,1.0,25.0,25.0,,,,,31380.0,,,4.495211316917167,4.495211316917167,14.8,14.8
12000,0.1,0.05,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9379003047943115,0.0,0.0,1.0,25.0,25.0,,,,,31380.0,,,4.495211316917167,4.495211316917167,14.8,14.8
12000,0.1,0.05,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9636776447296143,0.0,0.0,1.0,25.0,25.0,,,,,31380.0,,,4.495211316917167,4.495211316917167,14.8,14.8
12000,0.2,0.003,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9030280113220215,0.0,0.0,0.9333333333333333,37.5,37.5,,,,,33112.5,,,0.5295557373839783,0.5295557373839783,4.0,4.0
12000,0.2,0.003,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9302008152008057,0.0,0.0,0.9333333333333333,37.5,37.5,,,,,33112.5,,,0.5295557373839783,0.5295557373839783,4.0,4.0
12000,0.2,0.003,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9566605091094971,0.0,0.0,0.9333333333333333,37.5,37.5,,,,,33112.5,,,0.5295557373839783,0.5295557373839783,4.0,4.0
12000,0.2,0.003,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9665181636810303,0.0,0.0,0.9333333333333333,37.5,37.5,,,,,33112.5,,,0.5295557373839783,0.5295557373839783,4.0,4.0
12000,0.2,0.005,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9291350841522217,0.0,0.0,1.0,25.0,25.0,,,,,29365.0,,,0.8734858611530247,0.8734858611530247,5.2,5.2
12000,0.2,0.005,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9334015846252441,0.0,0.0,1.0,25.0,25.0,,,,,29365.0,,,0.8734858611530247,0.8734858611530247,5.2,5.2
