tick,user,event
38,5723,aware
38,5723,evidence
38,5723,detect
38,787,aware
38,787,evidence
38,787,detect
49,11056,aware
49,11056,evidence
49,11056,detect
49,10198,aware
49,10198,evidence
49,10198,detect
51,859,aware
51,859,evidence
51,859,detect
51,10230,aware
51,10230,evidence
51,10230,detect
51,1247,aware
51,1247,evidence
51,1247,detect
53,6041,aware
53,6041,evidence
53,6041,detect
53,5499,aware
53,5499,evidence
53,5499,detect
54,144,aware
54,144,evidence
54,144,detect
54,4061,aware
54,4061,evidence
54,4061,detect
60,3732,aware
60,3732,evidence
60,3732,detect
63,8750,aware
63,8750,evidence
63,8750,detect
63,1052,aware
63,1052,evidence
63,1052,detect
63,411,aware
63,411,evidence
63,411,detect
63,9166,aware
63,9166,evidence
63,9166,detect
63,9834,aware
63,9834,evidence
63,9834,detect
64,10462,aware
64,10462,evidence
64,10462,detect
64,11733,aware
64,11733,evidence
64,11733,detect
64,2590,aware
64,2590,evidence
64,2590,detect
67,9720,aware
67,9720,evidence
67,9720,detect
71,147,aware
71,147,evidence
71,147,detect
71,1130,aware
71,1130,evidence
71,1130,detect
71,2439,aware
71,2439,evidence
71,2439,detect
71,675,aware
71,675,evidence
71,675,detect
71,4689,aware
71,4689,evidence
71,4689,detect
