tick,user,event
38,4660,aware
38,4660,evidence
38,4660,detect
41,2110,aware
41,2110,evidence
41,2110,detect
41,4752,aware
41,4752,evidence
41,4752,detect
49,2499,aware
49,2499,evidence
49,2499,detect
50,1713,aware
50,1713,evidence
50,1713,detect
50,5261,aware
50,5261,evidence
50,5261,detect
50,4335,aware
50,4335,evidence
50,4335,detect
55,4430,aware
55,4430,evidence
55,4430,detect
56,5649,aware
56,5649,evidence
56,5649,detect
58,4972,aware
58,4972,evidence
58,4972,detect
60,5543,aware
60,5543,evidence
60,5543,detect
61,3704,aware
61,3704,evidence
61,3704,detect
62,1986,aware
62,1986,evidence
62,1986,detect
63,2165,aware
63,2165,evidence
63,2165,detect
68,4846,aware
68,4846,evidence
68,4846,detect
70,1060,aware
70,1060,evidence
70,1060,detect
