tick,user,event
38,318,aware
38,318,evidence
38,318,detect
44,10547,aware
44,10547,evidence
44,10547,detect
57,1625,aware
57,1625,evidence
57,1625,detect
65,10702,aware
65,10702,evidence
65,10702,detect
70,2658,aware
70,2658,evidence
70,2658,detect
71,9269,aware
71,9269,evidence
71,9269,detect
71,4120,aware
71,4120,evidence
71,4120,detect
71,9012,aware
71,9012,evidence
71,9012,detect
71,7407,aware
71,7407,evidence
71,7407,detect
71,706,aware
71,706,evidence
71,706,detect
71,251,aware
71,251,evidence
71,251,detect
71,4843,aware
71,4843,evidence
71,4843,detect
