tick,user,event
44,495,aware
44,495,evidence
44,495,detect
48,8298,aware
48,8298,evidence
48,8298,detect
61,11892,aware
61,11892,evidence
61,11892,detect
61,7413,aware
61,7413,evidence
61,7413,detect
63,5828,aware
63,5828,evidence
63,5828,detect
63,9147,aware
63,9147,evidence
63,9147,detect
64,7871,aware
64,7871,evidence
64,7871,detect
64,8619,aware
64,8619,evidence
64,8619,detect
71,6023,aware
71,6023,evidence
71,6023,detect
71,9692,aware
71,9692,evidence
71,9692,detect
71,2595,aware
71,2595,evidence
71,2595,detect
71,1982,aware
71,1982,evidence
71,1982,detect
71,1008,aware
71,1008,evidence
71,1008,detect
