users,adoption,p_gossip,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
2000,0.1,0.08,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3841104507446289,0.0,0.0,0.9333333333333333,40.0,40.0,,,,,9125.5,,,6.709139950169285,6.709139950169285,6.933333333333334,6.933333333333334
2000,0.1,0.1,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.39623165130615234,0.0,0.0,0.9333333333333333,27.5,27.5,,,,,8771.0,,,8.64263399985534,8.64263399985534,9.4,9.4
2000,0.1,0.15,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.38073062896728516,0.0,0.0,1.0,20.0,20.0,,,,,8659.0,,,13.2517057248594,13.2517057248594,14.0,14.0
2000,0.1,0.2,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.39518022537231445,0.0,0.0,1.0,10.0,10.0,,,,,8295.0,,,18.438221879065427,18.438221879065427,23.4,23.4
2000,0.2,0.002,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3608822822570801,0.0,0.0,0.26666666666666666,45.0,45.0,,,,,9085.0,,,0.47419015622391936,0.47419015622391936,0.5333333333333333,0.5333333333333333
2000,0.2,0.003,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3867816925048828,0.0,0.0,0.3333333333333333,65.0,65.0,,,,,10829.0,,,0.7155122483035863,0.7155122483035863,0.6,0.6
2000,0.2,0.005,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3842906951904297,0.0,0.0,0.4666666666666667,45.0,45.0,,,,,9451.0,,,1.0617179335175164,1.0617179335175164,1.4,1.4
2000,0.2,0.008,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3873097896575928,0.0,0.0,0.5333333333333333,40.0,40.0,,,,,9334.5,,,1.5478110098678393,1.5478110098678393,1.5333333333333334,1.5333333333333334
2000,0.2,0.01,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.39835071563720703,0.0,0.0,0.6666666666666666,45.0,45.0,,,,,9345.5,,,1.8573454771933955,1.8573454771933955,1.8,1.8
2000,0.2,0.015,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.39714550971984863,0.0,0.0,0.8,45.0,45.0,,,,,9518.0,,,2.770988038855316,2.770988038855316,2.3333333333333335,2.3333333333333335
