tick,user,event
50,11573,aware
50,11573,evidence
50,11573,detect
57,3594,aware
57,3594,evidence
57,3594,detect
58,3281,aware
58,3281,evidence
58,3281,detect
58,604,aware
58,604,evidence
58,604,detect
58,4313,aware
58,4313,evidence
58,4313,detect
62,4890,aware
62,4890,evidence
62,4890,detect
62,7264,aware
62,7264,evidence
62,7264,detect
62,773,aware
62,773,evidence
62,773,detect
62,9431,aware
62,9431,evidence
62,9431,detect
62,10838,aware
62,10838,evidence
62,10838,detect
62,455,aware
62,455,evidence
62,455,detect
64,10599,aware
64,10599,evidence
64,10599,detect
