tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,896,0,0,0,0,0,0,427,12000
1,0,0,0,0,0,0,0,0,0,0,375,12000
2,0,0,0,0,0,0,0,0,0,0,402,12000
3,0,0,0,0,0,0,0,0,0,0,404,12000
4,0,0,0,0,0,0,0,0,0,0,373,12000
5,0,0,0,0,0,0,0,0,0,0,354,12000
6,0,0,0,896,0,0,0,0,0,0,360,12000
7,0,0,0,896,0,0,0,0,0,0,344,12000
8,0,0,0,0,0,0,0,0,0,0,331,12000
9,0,0,0,0,0,0,0,0,0,0,344,12000
10,0,0,0,896,0,0,0,0,0,0,325,12000
11,0,0,0,896,0,0,0,0,0,0,326,12000
12,0,0,0,1792,0,0,0,0,0,0,301,4
13,0,0,0,0,0,0,0,0,0,0,286,4
14,0,0,0,0,0,0,0,0,0,0,312,4
15,0,0,0,0,0,0,0,0,0,0,316,4
16,0,0,0,0,0,0,0,0,0,0,286,4
17,0,0,0,0,0,0,0,0,0,0,294,4
18,0,0,0,0,0,0,0,0,0,0,309,4
19,0,0,0,0,0,0,0,0,0,0,294,4
20,0,0,0,0,0,0,0,0,0,0,281,4
21,0,0,0,0,0,0,0,0,0,0,288,4
22,0,0,0,896,0,0,0,0,0,0,306,6
23,0,0,0,896,0,0,0,0,0,0,307,8
24,0,0,0,0,0,0,0,0,0,0,302,0
25,0,0,0,896,0,0,0,0,0,0,292,2
26,0,0,0,0,0,0,0,0,0,0,301,2
27,0,0,0,0,0,0,0,0,0,0,276,2
28,0,0,0,896,0,0,0,0,0,0,274,4
29,0,0,0,0,0,0,0,0,0,0,308,4
30,0,0,0,0,0,0,0,0,0,0,304,4
31,0,0,0,0,0,0,0,0,0,0,305,4
32,0,0,0,896,0,0,0,0,0,0,293,6
33,0,0,0,896,0,0,0,0,0,0,320,8
34,0,0,0,896,0,0,0,0,0,0,311,10
35,0,0,0,0,0,0,0,0,0,0,354,10
36,0,0,0,0,0,0,0,0,0,0,298,0
37,0,0,0,0,0,0,0,0,0,0,295,0
38,0,0,0,0,0,0,0,0,0,0,361,0
39,0,0,0,0,0,0,0,0,0,0,369,0
40,0,0,0,0,0,0,0,0,0,0,348,0
41,0,0,0,1792,0,0,0,0,0,0,367,4
42,0,0,0,1792,0,0,0,0,0,0,362,8
43,0,0,0,0,0,0,0,0,0,0,374,8
44,0,0,0,896,0,0,0,0,0,0,384,10
45,0,0,0,0,0,0,0,0,0,0,406,10
46,0,0,0,0,0,0,0,0,0,0,411,10
47,0,0,0,0,0,0,0,0,0,0,420,10
48,0,0,0,0,0,0,0,0,0,0,413,0
49,0,0,0,0,0,0,0,0,0,0,454,0
50,0,0,0,0,0,0,0,0,0,0,428,0
51,0,0,0,0,0,0,0,0,0,0,417,0
52,0,0,0,0,0,0,0,0,0,0,506,0
53,0,0,0,896,0,0,0,0,0,0,490,2
54,0,0,0,0,0,0,0,0,0,0,505,2
55,0,0,0,0,0,0,0,0,0,0,504,2
56,0,0,0,896,0,0,0,0,0,0,514,4
57,0,0,0,0,0,0,0,0,0,0,518,4
58,0,0,0,0,0,0,0,0,0,0,540,4
59,0,0,0,0,0,0,0,0,0,0,556,4
60,0,0,0,0,0,0,0,0,1,1,616,0
61,0,0,0,0,0,0,0,0,0,0,584,0
62,0,0,0,0,0,0,0,0,0,0,597,0
63,0,0,0,1792,0,0,0,0,0,0,591,4
64,0,0,0,896,0,0,0,0,0,0,615,6
65,0,0,0,896,0,0,0,0,0,0,688,8
66,0,0,0,0,0,0,0,0,0,0,671,8
67,0,0,0,0,0,0,0,0,0,0,677,8
68,0,0,0,0,0,0,0,0,0,0,744,8
69,0,0,0,0,0,0,0,0,0,0,729,8
70,0,0,0,896,0,0,0,0,0,0,743,10
71,0,0,0,896,0,0,0,0,0,0,800,12
