tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,418,12000
1,0,0,0,0,0,0,0,0,0,0,461,12000
2,0,0,0,0,0,0,0,0,0,0,434,12000
3,0,0,0,0,0,0,0,0,0,0,401,12000
4,0,0,0,0,0,0,0,0,0,0,405,12000
5,0,0,0,0,0,0,0,0,0,0,388,12000
6,0,0,0,0,0,0,0,0,0,0,380,12000
7,0,0,0,0,0,0,0,0,0,0,353,12000
8,0,0,0,0,0,0,0,0,0,0,360,12000
9,0,0,0,0,0,0,0,0,0,0,389,12000
10,0,0,0,0,0,0,0,0,0,0,350,12000
11,0,0,0,0,0,0,0,0,0,0,362,12000
12,0,0,0,0,0,0,0,0,0,0,340,0
13,0,0,0,0,0,0,0,0,0,0,314,0
14,0,0,0,0,0,0,0,0,0,0,321,0
15,0,0,0,0,0,0,0,0,0,0,315,0
16,0,0,0,0,0,0,0,0,0,0,333,0
17,0,0,0,0,0,0,0,0,0,0,313,0
18,0,0,0,0,0,0,0,0,0,0,306,0
19,0,0,0,0,0,0,0,0,0,0,324,0
20,0,0,0,0,0,0,0,0,0,0,316,0
21,0,0,0,0,0,0,0,0,0,0,323,0
22,0,0,0,0,0,0,0,0,0,0,319,0
23,0,0,0,0,0,0,0,0,0,0,304,0
24,0,0,0,0,0,0,0,0,0,0,317,0
25,0,0,0,0,0,0,0,0,0,0,326,0
26,0,0,0,0,0,0,0,0,0,0,315,0
27,0,0,0,0,0,0,0,0,0,0,306,0
28,0,0,0,0,0,0,0,0,0,0,297,0
29,0,0,0,0,0,0,0,0,0,0,306,0
30,0,0,0,0,0,0,0,0,0,0,305,0
31,0,0,0,0,0,0,0,0,0,0,307,0
32,0,0,0,0,0,0,0,0,0,0,301,0
33,0,0,0,0,0,0,0,0,0,0,298,0
34,0,0,0,0,0,0,0,0,0,0,330,0
35,0,0,0,0,0,0,0,0,0,0,322,0
36,0,0,0,0,0,0,0,0,0,0,333,0
37,0,0,0,896,0,0,0,0,0,0,345,2
38,0,0,0,0,0,0,0,0,0,0,353,2
39,0,0,0,0,0,0,0,0,0,0,353,2
40,0,0,0,0,0,0,0,0,0,0,327,2
41,0,0,0,0,0,0,0,0,0,0,384,2
42,0,0,0,0,0,0,0,0,0,0,395,2
43,0,0,0,0,0,0,0,0,0,0,359,2
44,0,0,0,0,0,0,0,0,0,0,388,2
45,0,0,0,0,0,0,0,0,0,0,392,2
46,0,0,0,896,0,0,0,0,0,0,387,4
47,0,0,0,896,0,0,0,0,0,0,430,6
48,0,0,0,0,0,0,0,0,0,0,415,0
49,0,0,0,0,0,0,0,0,0,0,404,0
50,0,0,0,0,0,0,0,0,0,0,427,0
51,0,0,0,0,0,0,0,0,0,0,409,0
52,0,0,0,0,0,0,0,0,0,0,444,0
53,0,0,0,0,0,0,0,0,0,0,494,0
54,0,0,0,0,0,0,0,0,0,0,501,0
55,0,0,0,0,0,0,0,0,0,0,509,0
56,0,0,0,0,0,0,0,0,0,0,498,0
57,0,0,0,0,0,0,0,0,0,0,521,0
58,0,0,0,0,0,0,0,0,0,0,566,0
59,0,0,0,896,0,0,0,0,0,0,553,2
60,0,0,0,0,0,0,0,0,0,0,609,0
61,0,0,0,0,0,0,0,0,0,0,577,0
62,0,0,0,0,0,0,0,0,0,0,597,0
63,0,0,0,0,0,0,0,0,0,0,645,0
64,0,0,0,0,0,0,0,0,0,0,657,0
65,0,0,0,0,0,0,0,0,0,0,653,0
66,0,0,0,0,0,0,0,0,0,0,676,0
67,0,0,0,0,0,0,0,0,0,0,714,0
68,0,0,0,0,0,0,0,0,0,0,661,0
69,0,0,0,0,0,0,0,0,0,0,697,0
70,0,0,0,0,0,0,0,0,0,0,754,0
71,0,0,0,0,0,0,0,0,0,0,762,0
