tick,user,event
36,2038,aware
36,2038,evidence
36,2038,detect
44,10703,aware
44,10703,evidence
44,10703,detect
47,10562,aware
47,10562,evidence
47,10562,detect
47,3197,aware
47,3197,evidence
47,3197,detect
51,4507,aware
51,4507,evidence
51,4507,detect
58,3020,aware
58,3020,evidence
58,3020,detect
63,9579,aware
63,9579,evidence
63,9579,detect
63,6581,aware
63,6581,evidence
63,6581,detect
64,11451,aware
64,11451,evidence
64,11451,detect
65,806,aware
65,806,evidence
65,806,detect
70,8199,aware
70,8199,evidence
70,8199,detect
