tick,user,event
41,4518,aware
41,4518,evidence
41,4518,detect
50,7837,aware
50,7837,evidence
50,7837,detect
52,8887,aware
52,8887,evidence
52,8887,detect
53,8259,aware
53,8259,evidence
53,8259,detect
55,8881,aware
55,8881,evidence
55,8881,detect
55,7368,aware
55,7368,evidence
55,7368,detect
55,3995,aware
55,3995,evidence
55,3995,detect
55,8403,aware
55,8403,evidence
55,8403,detect
55,3710,aware
55,3710,evidence
55,3710,detect
55,6215,aware
55,6215,evidence
55,6215,detect
55,5488,aware
55,5488,evidence
55,5488,detect
55,7275,aware
55,7275,evidence
55,7275,detect
55,11131,aware
55,11131,evidence
55,11131,detect
55,5620,aware
55,5620,evidence
55,5620,detect
55,7006,aware
55,7006,evidence
55,7006,detect
55,4708,aware
55,4708,evidence
55,4708,detect
55,3360,aware
55,3360,evidence
55,3360,detect
55,1938,aware
55,1938,evidence
55,1938,detect
55,6835,aware
55,6835,evidence
55,6835,detect
56,8721,aware
56,8721,evidence
56,8721,detect
61,4029,aware
61,4029,evidence
61,4029,detect
62,3515,aware
62,3515,evidence
62,3515,detect
71,11471,aware
71,11471,evidence
71,11471,detect
71,5654,aware
71,5654,evidence
71,5654,detect
