tick,user,event
45,761,aware
45,761,evidence
45,761,detect
45,141,aware
45,141,evidence
45,141,detect
45,8049,aware
45,8049,evidence
45,8049,detect
45,3831,aware
45,3831,evidence
45,3831,detect
45,6748,aware
45,6748,evidence
45,6748,detect
45,9956,aware
45,9956,evidence
45,9956,detect
45,11714,aware
45,11714,evidence
45,11714,detect
45,8602,aware
45,8602,evidence
45,8602,detect
45,4263,aware
45,4263,evidence
45,4263,detect
55,8718,aware
55,8718,evidence
55,8718,detect
55,1831,aware
55,1831,evidence
55,1831,detect
55,2258,aware
55,2258,evidence
55,2258,detect
55,9100,aware
55,9100,evidence
55,9100,detect
56,11679,aware
56,11679,evidence
56,11679,detect
56,8317,aware
56,8317,evidence
56,8317,detect
56,5048,aware
56,5048,evidence
56,5048,detect
56,872,aware
56,872,evidence
56,872,detect
56,9261,aware
56,9261,evidence
56,9261,detect
56,1800,aware
56,1800,evidence
56,1800,detect
58,2983,aware
58,2983,evidence
58,2983,detect
58,1651,aware
58,1651,evidence
58,1651,detect
58,9645,aware
58,9645,evidence
58,9645,detect
58,5675,aware
58,5675,evidence
58,5675,detect
59,993,aware
59,993,evidence
59,993,detect
59,7737,aware
59,7737,evidence
59,7737,detect
59,9920,aware
59,9920,evidence
59,9920,detect
59,1654,aware
59,1654,evidence
59,1654,detect
59,1794,aware
59,1794,evidence
59,1794,detect
59,4294,aware
59,4294,evidence
59,4294,detect
60,5579,aware
60,5579,evidence
60,5579,detect
63,5306,aware
63,5306,evidence
63,5306,detect
63,7517,aware
63,7517,evidence
63,7517,detect
63,7483,aware
63,7483,evidence
63,7483,detect
67,3632,aware
67,3632,evidence
67,3632,detect
