tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,628096,0,0,0,0,0,0,15350
1,0,0,0,969472,0,0,0,0,0,0,16315
2,0,0,0,705152,0,0,0,0,0,0,15433
3,0,0,0,985600,0,0,0,0,0,0,14802
4,0,0,0,849408,0,0,0,0,0,0,15666
5,0,0,0,813568,0,0,0,0,0,0,16257
6,0,0,0,890624,0,0,0,0,0,0,15982
7,0,0,0,811776,0,0,0,0,0,0,13571
8,0,0,0,933632,0,0,0,0,0,0,14218
9,0,0,0,712320,0,0,0,0,0,0,12110
10,0,0,0,169344,0,0,0,0,0,0,11536
11,0,0,0,945280,0,0,0,0,0,0,12648
12,0,0,0,643328,0,0,0,0,0,0,13784
13,0,0,0,538496,0,0,0,0,0,0,11177
14,0,0,0,758912,0,0,0,0,0,0,14728
15,0,0,0,643328,0,0,0,0,0,0,12763
16,0,0,0,585088,0,0,0,0,0,0,12044
17,0,0,0,524160,0,0,0,0,0,0,12561
18,0,0,0,879872,0,0,0,0,0,0,12751
19,0,0,0,614656,0,0,0,0,0,0,12681
20,0,0,0,699776,0,0,0,0,0,0,11651
21,0,0,0,794752,0,0,0,0,0,0,14267
22,0,0,0,904064,0,0,0,0,0,0,11521
23,0,0,0,842240,0,0,0,0,0,0,10415
24,0,0,0,799232,0,0,0,0,0,0,12229
25,0,0,0,953344,0,0,0,0,0,0,11019
26,0,0,0,515200,0,0,0,0,0,0,12032
27,0,0,0,516992,0,0,0,0,0,0,12294
28,0,0,0,686336,0,0,0,0,0,0,9857
29,0,0,0,530432,0,0,0,0,0,0,12615
30,0,0,0,781312,0,0,0,0,0,0,11733
31,0,0,0,508928,0,0,0,0,0,0,10992
32,0,0,0,509824,0,0,0,0,0,0,11991
33,0,0,0,1008000,0,0,0,0,0,0,12200
34,0,0,0,779520,0,0,0,0,0,0,15421
35,0,0,0,699776,0,0,0,0,0,0,14028
36,22,22,22,458752,0,22,0,0,22,0,11855
37,78,78,78,1030400,0,60,0,0,60,0,15245
38,103,103,103,908544,0,37,0,0,37,0,14793
39,225,225,225,713216,0,131,0,0,131,0,14350
40,365,365,365,1417472,0,162,0,0,162,0,15588
41,397,397,397,964992,0,47,0,0,47,0,16394
42,406,406,406,515200,0,14,0,0,14,0,15546
43,431,431,431,1039360,0,50,0,0,50,0,16016
44,458,458,458,773248,0,49,0,0,49,0,16018
45,554,554,554,807296,0,116,0,0,116,0,15729
46,635,635,635,777728,0,101,0,0,101,0,17376
47,651,651,651,464128,0,27,0,0,27,0,17378
48,673,673,673,978432,0,49,0,0,49,0,18755
49,798,798,798,1024128,0,157,0,0,157,0,19112
50,813,813,813,902272,0,53,0,0,53,0,20115
51,830,830,830,794752,0,56,0,0,56,0,15965
52,931,931,931,1055488,0,143,0,0,143,0,18916
53,940,940,940,887040,0,43,0,0,43,0,20199
54,1128,1128,1128,1512448,0,238,0,0,238,0,21167
55,1217,1217,1217,1331456,0,147,0,0,147,0,22576
56,1226,1226,1226,1563520,0,86,0,0,86,0,22282
57,1239,1239,1239,1297408,0,61,0,0,61,0,23365
58,1254,1254,1254,1612800,0,73,0,0,73,0,24763
59,1368,1368,1368,943488,0,157,0,0,157,0,22592
60,1378,1378,1378,1292032,0,70,0,0,70,0,24648
61,1482,1482,1482,1845760,0,180,0,0,180,0,26648
62,1574,1574,1574,1768704,0,184,0,0,184,0,26045
63,1676,1676,1676,1370880,0,167,0,0,167,0,26168
64,1768,1768,1768,980224,0,154,0,0,154,0,29146
65,1779,1779,1779,2046464,0,107,0,0,107,0,28399
66,1856,1856,1856,1611904,0,148,0,0,148,0,32990
67,1863,1863,1863,2036608,0,123,0,0,123,0,29903
68,1951,1951,1951,2206848,0,201,0,0,201,0,30987
69,1957,1957,1957,1493632,0,77,0,0,77,0,34153
70,2052,2052,2052,1390592,0,151,0,0,151,0,32143
71,2129,2129,2129,1713152,0,179,0,0,179,0,34522
