tick,user,event
39,5543,aware
39,5543,evidence
39,5543,detect
39,3428,aware
39,3428,evidence
39,3428,detect
39,979,aware
39,979,evidence
39,979,detect
44,2227,aware
44,2227,evidence
44,2227,detect
44,3065,aware
44,3065,evidence
44,3065,detect
44,5530,aware
44,5530,evidence
44,5530,detect
44,4355,aware
44,4355,evidence
44,4355,detect
44,4325,aware
44,4325,evidence
44,4325,detect
44,2598,aware
44,2598,evidence
44,2598,detect
44,6406,aware
44,6406,evidence
44,6406,detect
44,951,aware
44,951,evidence
44,951,detect
44,3401,aware
44,3401,evidence
44,3401,detect
44,6965,aware
44,6965,evidence
44,6965,detect
44,46,aware
44,46,evidence
44,46,detect
44,1832,aware
44,1832,evidence
44,1832,detect
49,1034,aware
49,1034,evidence
49,1034,detect
49,3702,aware
49,3702,evidence
49,3702,detect
54,6015,aware
54,6015,evidence
54,6015,detect
