tick,user,event
38,7329,aware
38,7329,evidence
38,7329,detect
38,5564,aware
38,5564,evidence
38,5564,detect
38,4164,aware
38,4164,evidence
38,4164,detect
38,5642,aware
38,5642,evidence
38,5642,detect
38,2698,aware
38,2698,evidence
38,2698,detect
38,3596,aware
38,3596,evidence
38,3596,detect
38,7456,aware
38,7456,evidence
38,7456,detect
38,1898,aware
38,1898,evidence
38,1898,detect
40,2359,aware
40,2359,evidence
40,2359,detect
41,4335,aware
41,4335,evidence
41,4335,detect
42,3189,aware
42,3189,evidence
42,3189,detect
45,4043,aware
45,4043,evidence
45,4043,detect
54,3045,aware
54,3045,evidence
54,3045,detect
54,4093,aware
54,4093,evidence
54,4093,detect
55,4843,aware
55,4843,evidence
55,4843,detect
59,6128,aware
59,6128,evidence
59,6128,detect
