tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,12110
1,0,0,0,0,0,0,0,0,0,0,13053
2,0,0,0,896,0,0,0,0,0,0,11187
3,0,0,0,0,0,0,0,0,0,0,11753
4,0,0,0,0,0,0,0,0,0,0,11960
5,0,0,0,0,0,0,0,0,0,0,10904
6,0,0,0,0,0,0,0,0,0,0,11334
7,0,0,0,896,0,0,0,0,0,0,9137
8,0,0,0,77056,0,0,0,0,0,0,8882
9,0,0,0,0,0,0,0,0,0,0,10621
10,0,0,0,0,0,0,0,0,0,0,10055
11,0,0,0,0,0,0,0,0,0,0,9426
12,0,0,0,86016,0,0,0,0,0,0,10612
13,0,0,0,896,0,0,0,0,0,0,9366
14,0,0,0,0,0,0,0,0,0,0,9704
15,0,0,0,0,0,0,0,0,0,0,9421
16,0,0,0,0,0,0,0,0,0,0,8126
17,0,0,0,0,0,0,0,0,0,0,8619
18,0,0,0,0,0,0,0,0,0,0,7803
19,0,0,0,0,0,0,0,0,0,0,7011
20,0,0,0,896,0,0,0,0,0,0,7345
21,0,0,0,0,0,0,0,0,0,0,8609
22,0,0,0,0,0,0,0,0,0,0,7861
23,0,0,0,0,0,0,0,0,0,0,8262
24,0,0,0,0,0,0,0,0,0,0,7130
25,0,0,0,0,0,0,0,0,0,0,8257
26,0,0,0,0,0,0,0,0,0,0,9418
27,0,0,0,90496,0,0,0,0,0,0,7423
28,0,0,0,0,0,0,0,0,0,0,7459
29,0,0,0,0,0,0,0,0,0,0,7992
30,0,0,0,0,0,0,0,0,0,0,9493
31,0,0,0,0,0,0,0,0,0,0,9384
32,0,0,0,0,0,0,0,0,0,0,8975
33,0,0,0,0,0,0,0,0,0,0,9006
34,0,0,0,0,0,0,0,0,0,0,9865
35,0,0,0,0,0,0,0,0,0,0,8784
36,0,0,0,0,0,0,0,0,0,0,9276
37,0,0,0,0,0,0,0,0,0,0,9761
38,0,0,0,0,0,0,0,0,0,0,9084
39,0,0,0,0,0,0,0,0,0,0,8143
40,0,0,0,0,0,0,0,0,0,0,9660
41,0,0,0,0,0,0,0,0,0,0,9497
42,0,0,0,0,0,0,0,0,0,0,10790
43,0,0,0,0,0,0,0,0,0,0,9685
44,0,0,0,0,0,0,0,0,0,0,12363
45,0,0,0,0,0,0,0,0,0,0,12088
46,0,0,0,0,0,0,0,0,0,0,11711
47,0,0,0,0,0,0,0,0,0,0,13015
48,0,0,0,0,0,0,0,0,0,0,12178
49,4,4,4,85120,0,4,0,0,4,0,12013
50,4,4,4,0,0,0,0,0,0,0,14349
51,4,4,4,896,0,0,0,0,0,0,13491
52,4,4,4,0,0,0,0,0,0,0,15400
53,4,4,4,0,0,0,0,0,0,0,13936
54,4,4,4,0,0,0,0,0,0,0,14162
55,4,4,4,0,0,0,0,0,0,0,13436
56,4,4,4,0,0,0,0,0,0,0,15012
57,4,4,4,0,0,0,0,0,0,0,15947
58,4,4,4,0,0,0,0,0,0,0,12762
59,4,4,4,0,0,0,0,0,0,0,16971
60,4,4,4,0,0,0,0,0,0,0,18758
61,4,4,4,0,0,0,0,0,0,0,14071
62,4,4,4,0,0,0,0,0,0,0,18472
63,4,4,4,0,0,0,0,0,0,0,16692
64,4,4,4,0,0,0,0,0,0,0,17185
65,9,9,9,87808,0,5,0,0,5,0,16618
66,9,9,9,0,0,0,0,0,0,0,19641
67,9,9,9,0,0,0,0,0,0,0,21268
68,9,9,9,0,0,0,0,0,0,0,19403
69,9,9,9,0,0,0,0,0,0,0,21375
70,9,9,9,0,0,0,0,0,0,0,21724
71,9,9,9,0,0,0,0,0,0,0,22360
