tick,user,event
40,5298,aware
40,5298,evidence
40,5298,detect
41,7774,aware
41,7774,evidence
41,7774,detect
47,3342,aware
47,3342,evidence
47,3342,detect
51,8616,aware
51,8616,evidence
51,8616,detect
56,212,aware
56,212,evidence
56,212,detect
62,2851,aware
62,2851,evidence
62,2851,detect
69,5342,aware
69,5342,evidence
69,5342,detect
70,5528,aware
70,5528,evidence
70,5528,detect
70,5981,aware
70,5981,evidence
70,5981,detect
70,3065,aware
70,3065,evidence
70,3065,detect
71,1095,aware
71,1095,evidence
71,1095,detect
71,9248,aware
71,9248,evidence
71,9248,detect
71,9264,aware
71,9264,evidence
71,9264,detect
