tick,user,event
48,3646,aware
48,3646,evidence
48,3646,detect
48,11229,aware
48,11229,evidence
48,11229,detect
48,6941,aware
48,6941,evidence
48,6941,detect
48,3813,aware
48,3813,evidence
48,3813,detect
54,2154,aware
54,2154,evidence
54,2154,detect
57,993,aware
57,993,evidence
57,993,detect
63,9248,aware
63,9248,evidence
63,9248,detect
63,10831,aware
63,10831,evidence
63,10831,detect
63,2931,aware
63,2931,evidence
63,2931,detect
63,10822,aware
63,10822,evidence
63,10822,detect
63,7306,aware
63,7306,evidence
63,7306,detect
63,7789,aware
63,7789,evidence
63,7789,detect
65,2580,aware
65,2580,evidence
65,2580,detect
65,4923,aware
65,4923,evidence
65,4923,detect
67,11584,aware
67,11584,evidence
67,11584,detect
