tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,444,12000
1,0,0,0,0,0,0,0,0,0,0,382,12000
2,0,0,0,0,0,0,0,0,0,0,332,12000
3,0,0,0,0,0,0,0,0,0,0,384,12000
4,0,0,0,0,0,0,0,0,0,0,406,12000
5,0,0,0,0,0,0,0,0,0,0,494,12000
6,0,0,0,0,0,0,0,0,0,0,291,12000
7,0,0,0,0,0,0,0,0,0,0,371,12000
8,0,0,0,0,0,0,0,0,0,0,344,12000
9,0,0,0,0,0,0,0,0,0,0,360,12000
10,0,0,0,0,0,0,0,0,0,0,378,12000
11,0,0,0,0,0,0,0,0,0,0,298,12000
