tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,413,12000
1,0,0,0,0,0,0,0,0,0,0,357,12000
2,0,0,0,896,0,0,0,0,0,0,375,12000
3,0,0,0,0,0,0,0,0,0,0,354,12000
4,0,0,0,0,0,0,0,0,0,0,356,12000
5,0,0,0,896,0,0,0,0,0,0,379,12000
6,0,0,0,1792,0,0,0,0,0,0,357,12000
7,0,0,0,0,0,0,0,0,0,0,364,12000
8,0,0,0,1792,0,0,0,0,0,0,347,12000
9,0,0,0,0,0,0,0,0,0,0,350,12000
10,0,0,0,0,0,0,0,0,0,0,317,12000
11,0,0,0,0,0,0,0,0,0,0,323,12000
12,0,0,0,896,0,0,0,0,0,0,334,2
13,0,0,0,0,0,0,0,0,0,0,343,2
14,0,0,0,0,0,0,0,0,0,0,311,2
15,0,0,0,0,0,0,0,0,0,0,299,2
16,0,0,0,0,0,0,0,0,0,0,300,2
17,0,0,0,896,0,0,0,0,0,0,293,4
18,0,0,0,0,0,0,0,0,0,0,317,4
19,0,0,0,0,0,0,0,0,0,0,280,4
20,0,0,0,0,0,0,0,0,0,0,297,4
21,0,0,0,0,0,0,0,0,0,0,279,4
22,0,0,0,0,0,0,0,0,0,0,292,4
23,0,0,0,896,0,0,0,0,0,0,291,6
24,0,0,0,0,0,0,0,0,0,0,278,0
25,0,0,0,0,0,0,0,0,0,0,291,0
26,0,0,0,0,0,0,0,0,0,0,294,0
27,0,0,0,0,0,0,0,0,0,0,268,0
28,0,0,0,0,0,0,0,0,0,0,290,0
29,0,0,0,0,0,0,0,0,0,0,310,0
30,0,0,0,0,0,0,0,0,0,0,307,0
31,0,0,0,0,0,0,0,0,0,0,336,0
32,0,0,0,0,0,0,0,0,0,0,327,0
33,0,0,0,0,0,0,0,0,0,0,310,0
34,0,0,0,0,0,0,0,0,0,0,309,0
35,0,0,0,0,0,0,0,0,0,0,323,0
36,0,0,0,0,0,0,0,0,0,0,344,0
37,0,0,0,0,0,0,0,0,0,0,313,0
38,0,0,0,0,0,0,0,0,0,0,333,0
39,0,0,0,896,0,0,0,0,0,0,351,2
40,0,0,0,0,0,0,0,0,0,0,353,2
41,0,0,0,0,0,0,0,0,0,0,377,2
42,0,0,0,0,0,0,0,0,0,0,388,2
43,0,0,0,896,0,0,0,0,0,0,378,4
44,0,0,0,0,0,0,0,0,0,0,400,4
45,0,0,0,0,0,0,0,0,0,0,415,4
46,0,0,0,0,0,0,0,0,0,0,399,4
47,1,1,1,896,0,1,0,0,1,0,390,5
48,1,1,1,0,0,0,0,0,0,0,395,0
49,1,1,1,896,0,0,0,0,0,0,446,2
50,1,1,1,0,0,0,0,0,0,0,438,2
51,1,1,1,0,0,0,0,0,0,0,429,2
52,1,1,1,0,0,0,0,0,0,0,457,2
53,1,1,1,0,0,0,0,0,0,0,506,2
54,1,1,1,1792,0,0,0,0,0,0,467,6
55,1,1,1,0,0,0,0,0,0,0,492,6
56,1,1,1,0,0,0,0,0,0,0,501,6
57,1,1,1,896,0,0,0,0,0,0,504,8
58,1,1,1,1792,0,0,0,0,0,0,554,12
59,1,1,1,0,0,0,0,0,0,0,576,12
60,1,1,1,0,0,0,0,0,0,0,588,0
61,1,1,1,0,0,0,0,0,0,0,565,0
62,1,1,1,896,0,0,0,0,0,0,569,2
63,1,1,1,896,0,0,0,0,0,0,599,4
64,1,1,1,0,0,0,0,0,0,0,637,4
65,1,1,1,0,0,0,0,0,0,0,681,4
66,1,1,1,0,0,0,0,0,0,0,679,4
67,1,1,1,3584,0,0,0,0,0,0,699,12
68,1,1,1,0,0,0,0,0,0,0,758,12
69,1,1,1,0,0,0,0,0,0,0,744,12
70,1,1,1,0,0,0,0,0,0,0,800,12
71,1,1,1,0,0,0,0,0,0,0,792,12
