tick,user,event
57,456,aware
57,456,evidence
57,456,detect
57,11804,aware
57,11804,evidence
57,11804,detect
57,930,aware
57,930,evidence
57,930,detect
57,5123,aware
57,5123,evidence
57,5123,detect
57,6401,aware
57,6401,evidence
57,6401,detect
57,10157,aware
57,10157,evidence
57,10157,detect
57,11198,aware
57,11198,evidence
57,11198,detect
57,6163,aware
57,6163,evidence
57,6163,detect
57,9921,aware
57,9921,evidence
57,9921,detect
57,1033,aware
57,1033,evidence
57,1033,detect
57,199,aware
57,199,evidence
57,199,detect
57,2096,aware
57,2096,evidence
57,2096,detect
57,140,aware
57,140,evidence
57,140,detect
57,11639,aware
57,11639,evidence
57,11639,detect
57,5603,aware
57,5603,evidence
57,5603,detect
57,6087,aware
57,6087,evidence
57,6087,detect
57,5853,aware
57,5853,evidence
57,5853,detect
57,9269,aware
57,9269,evidence
57,9269,detect
57,3806,aware
57,3806,evidence
57,3806,detect
57,11637,aware
57,11637,evidence
57,11637,detect
57,6331,aware
57,6331,evidence
57,6331,detect
57,470,aware
57,470,evidence
57,470,detect
57,8472,aware
57,8472,evidence
57,8472,detect
57,11810,aware
57,11810,evidence
57,11810,detect
57,4836,aware
57,4836,evidence
57,4836,detect
57,193,aware
57,193,evidence
57,193,detect
57,10115,aware
57,10115,evidence
57,10115,detect
57,974,aware
57,974,evidence
57,974,detect
57,3314,aware
57,3314,evidence
57,3314,detect
57,11959,aware
57,11959,evidence
57,11959,detect
57,6142,aware
57,6142,evidence
57,6142,detect
57,7715,aware
57,7715,evidence
57,7715,detect
57,2525,aware
57,2525,evidence
57,2525,detect
57,527,aware
57,527,evidence
57,527,detect
58,2689,aware
58,2689,evidence
58,2689,detect
