tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,512,0,0,0,0,0,0,1025,12000
1,0,0,0,0,0,0,0,0,0,0,859,12000
2,0,0,0,0,0,0,0,0,0,0,955,12000
3,0,0,0,128,0,0,0,0,0,0,766,12000
4,0,0,0,128,0,0,0,0,0,0,833,12000
5,0,0,0,256,0,0,0,0,0,0,867,12000
6,0,0,0,384,0,0,0,0,0,0,814,12000
7,0,0,0,128,0,0,0,0,0,0,783,12000
8,0,0,0,0,0,0,0,0,0,0,896,12000
9,0,0,0,0,0,0,0,0,0,0,658,12000
10,0,0,0,384,0,0,0,0,0,0,683,12000
11,0,0,0,0,0,0,0,0,0,0,695,12000
12,0,0,0,0,0,0,0,0,0,0,747,0
13,0,0,0,512,0,0,0,0,0,0,695,8
14,0,0,0,0,0,0,0,0,0,0,789,8
15,0,0,0,1536,0,0,0,0,0,0,709,21
16,0,0,0,0,0,0,0,0,0,0,663,21
17,0,0,0,128,0,0,0,0,0,0,742,23
18,0,0,0,0,0,0,0,0,0,0,648,23
19,0,0,0,128,0,0,0,0,0,0,571,24
20,0,0,0,0,0,0,0,0,0,0,621,24
21,0,0,0,128,0,0,0,0,0,0,791,26
22,0,0,0,128,0,0,0,0,0,0,836,28
23,0,0,0,128,0,0,0,0,0,0,852,30
24,0,0,0,128,0,0,0,0,0,0,595,2
25,0,0,0,128,0,0,0,0,0,0,687,4
26,0,0,0,0,0,0,0,0,0,0,704,4
27,0,0,0,0,0,0,0,0,0,0,721,4
28,0,0,0,128,0,0,0,0,0,0,787,6
29,0,0,0,0,0,0,0,0,0,0,745,6
30,0,0,0,0,0,0,0,0,0,0,592,6
31,0,0,0,128,0,0,0,0,0,0,653,8
32,0,0,0,1536,0,0,0,0,0,0,821,21
33,0,0,0,128,0,0,0,0,0,0,694,23
34,0,0,0,0,0,0,0,0,0,0,863,23
35,0,0,0,0,0,0,0,0,0,0,720,23
36,0,0,0,0,0,0,0,0,0,0,739,0
37,0,0,0,1408,0,0,0,0,0,0,756,11
38,0,0,0,256,0,0,0,0,0,0,830,15
39,0,0,0,256,0,0,0,0,0,0,826,19
40,0,0,0,256,0,0,0,0,0,0,863,23
41,0,0,0,0,0,0,0,0,0,0,874,23
42,0,0,0,1536,0,0,0,0,0,0,918,36
43,0,0,0,384,0,0,0,0,0,0,961,41
44,0,0,0,896,0,0,0,0,0,0,1014,49
45,0,0,0,384,0,0,0,0,0,0,813,55
46,0,0,0,2304,0,0,0,0,0,0,840,76
47,0,0,0,128,0,0,0,0,0,0,854,78
48,0,0,0,128,0,0,0,0,0,0,888,2
49,0,0,0,1792,0,0,0,0,0,0,1066,16
50,0,0,0,256,0,0,0,0,0,0,1033,20
51,0,0,0,0,0,0,0,0,0,0,1124,20
52,0,0,0,128,0,0,0,0,0,0,1063,22
53,1,1,1,1664,0,1,0,0,1,0,1207,35
54,1,1,1,128,0,0,0,0,0,0,1005,37
55,1,1,1,384,0,0,0,0,0,0,1125,43
56,1,1,1,1408,0,0,0,0,0,0,1126,55
57,1,1,1,0,0,0,0,0,0,0,1079,55
58,1,1,1,0,0,0,0,0,0,0,1217,55
59,1,1,1,384,0,0,0,0,0,0,1289,60
60,1,1,1,0,0,0,0,0,0,0,1375,0
61,1,1,1,256,0,0,0,0,0,0,1288,4
62,1,1,1,384,0,0,0,0,0,0,1419,10
63,2,2,2,128,0,1,0,0,1,0,1509,11
64,2,2,2,256,0,0,0,0,0,0,1465,15
65,3,3,3,768,0,1,0,0,1,0,1348,26
66,3,3,3,2048,0,0,0,0,0,0,1580,45
67,3,3,3,128,0,0,0,0,0,0,1660,46
68,3,3,3,384,0,0,0,0,0,0,1575,51
69,3,3,3,128,0,0,0,0,0,0,1628,53
70,4,4,4,256,0,1,0,0,1,0,1880,56
71,4,4,4,1408,0,0,0,0,0,0,1649,68
