tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,1280,0,0,0,0,0,0,866,12000
1,0,0,0,0,0,0,0,0,0,0,933,12000
2,0,0,0,256,0,0,0,0,0,0,739,12000
3,0,0,0,1408,0,0,0,0,0,0,886,12000
4,0,0,0,384,0,0,0,0,0,0,946,12000
5,0,0,0,0,0,0,0,0,0,0,829,12000
6,0,0,0,128,0,0,0,0,0,0,762,12000
7,0,0,0,128,0,0,0,0,0,0,890,12000
8,0,0,0,1920,0,0,0,0,0,0,789,12000
9,0,0,0,128,0,0,0,0,0,0,713,12000
10,0,0,0,256,0,0,0,0,0,0,681,12000
11,0,0,0,128,0,0,0,0,0,0,770,12000
12,0,0,0,128,0,0,0,0,0,0,666,12000
13,0,0,0,0,0,0,0,0,0,0,681,12000
14,0,0,0,128,0,0,0,0,0,0,758,12000
15,0,0,0,128,0,0,0,0,0,0,687,12000
16,0,0,0,0,0,0,0,0,0,0,630,12000
17,0,0,0,256,0,0,0,0,0,0,693,12000
18,0,0,0,384,0,0,0,0,0,0,678,12000
19,0,0,0,0,0,0,0,0,0,0,628,12000
20,0,0,0,3584,0,0,0,0,0,0,711,12000
21,0,0,0,0,0,0,0,0,0,0,775,12000
22,0,0,0,640,0,0,0,0,0,0,761,12000
23,0,0,0,0,0,0,0,0,0,0,574,12000
