tick,user,event
41,1513,aware
41,1513,evidence
41,1513,detect
41,4496,aware
41,4496,evidence
41,4496,detect
50,2081,aware
50,2081,evidence
50,2081,detect
53,11793,aware
53,11793,evidence
53,11793,detect
57,5637,aware
57,5637,evidence
57,5637,detect
58,1229,aware
58,1229,evidence
58,1229,detect
63,434,aware
63,434,evidence
63,434,detect
65,10086,aware
65,10086,evidence
65,10086,detect
68,1962,aware
68,1962,evidence
68,1962,detect
68,3846,aware
68,3846,evidence
68,3846,detect
68,1870,aware
68,1870,evidence
68,1870,detect
