tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,856
1,0,0,0,896,0,0,0,0,0,0,1011
2,0,0,0,0,0,0,0,0,0,0,870
3,0,0,0,0,0,0,0,0,0,0,744
4,0,0,0,8960,0,0,0,0,0,0,815
5,0,0,0,0,0,0,0,0,0,0,733
6,0,0,0,0,0,0,0,0,0,0,787
7,0,0,0,0,0,0,0,0,0,0,809
8,0,0,0,0,0,0,0,0,0,0,620
9,0,0,0,0,0,0,0,0,0,0,806
10,0,0,0,0,0,0,0,0,0,0,571
11,0,0,0,0,0,0,0,0,0,0,796
12,0,0,0,896,0,0,0,0,0,0,760
13,0,0,0,0,0,0,0,0,0,0,677
14,0,0,0,0,0,0,0,0,0,0,566
15,0,0,0,0,0,0,0,0,0,0,650
16,0,0,0,896,0,0,0,0,0,0,694
17,0,0,0,896,0,0,0,0,0,0,673
18,0,0,0,0,0,0,0,0,0,0,621
19,0,0,0,0,0,0,0,0,0,0,762
20,0,0,0,0,0,0,0,0,0,0,555
21,0,0,0,896,0,0,0,0,0,0,540
22,0,0,0,896,0,0,0,0,0,0,525
23,0,0,0,0,0,0,0,0,0,0,652
24,0,0,0,0,0,0,0,0,0,0,669
25,0,0,0,14336,0,0,0,0,0,0,705
26,0,0,0,0,0,0,0,0,0,0,622
27,0,0,0,5376,0,0,0,0,0,0,631
28,0,0,0,0,0,0,0,0,0,0,573
29,0,0,0,0,0,0,0,0,0,0,571
30,0,0,0,0,0,0,0,0,0,0,656
31,0,0,0,896,0,0,0,0,0,0,642
32,0,0,0,0,0,0,0,0,0,0,616
33,0,0,0,0,0,0,0,0,0,0,752
34,0,0,0,0,0,0,0,0,0,0,600
35,0,0,0,0,0,0,0,0,0,0,643
36,0,0,0,0,0,0,0,0,0,0,718
37,1,1,1,11648,0,1,0,0,1,0,674
38,1,1,1,0,0,0,0,0,0,0,639
39,1,1,1,0,0,0,0,0,0,0,898
40,1,1,1,0,0,0,0,0,0,0,797
41,1,1,1,0,0,0,0,0,0,0,715
42,1,1,1,0,0,0,0,0,0,0,818
43,1,1,1,0,0,0,0,0,0,0,800
44,1,1,1,0,0,0,0,0,0,0,829
45,1,1,1,896,0,0,0,0,0,0,853
46,1,1,1,0,0,0,0,0,0,0,904
47,1,1,1,0,0,0,0,0,0,0,1056
48,1,1,1,0,0,0,0,0,0,0,983
49,1,1,1,0,0,0,0,0,0,0,1020
50,1,1,1,0,0,0,0,0,0,0,868
51,1,1,1,16128,0,0,0,0,0,0,1183
52,1,1,1,896,0,0,0,0,0,0,1086
53,1,1,1,0,0,0,0,0,0,0,1267
54,1,1,1,896,0,0,0,0,0,0,1170
55,1,1,1,896,0,0,0,0,0,0,1047
56,1,1,1,0,0,0,0,0,0,0,1232
57,1,1,1,0,0,0,0,0,0,0,1111
58,1,1,1,0,0,0,0,0,0,0,1138
59,1,1,1,896,0,0,0,0,0,0,1095
60,2,2,2,896,0,1,0,0,1,0,1360
61,2,2,2,0,0,0,0,0,0,0,1181
62,2,2,2,896,0,0,0,0,0,0,1568
63,2,2,2,0,0,0,0,0,0,0,1304
64,2,2,2,0,0,0,0,0,0,0,1469
65,2,2,2,0,0,0,0,0,0,0,1475
66,2,2,2,0,0,0,0,0,0,0,1500
67,2,2,2,0,0,0,0,0,0,0,1400
68,2,2,2,896,0,0,0,0,0,0,1961
69,2,2,2,0,0,0,0,0,0,0,1587
70,2,2,2,896,0,0,0,0,0,0,1796
71,2,2,2,896,0,0,0,0,0,0,1865
