tick,user,event
36,5781,aware
36,5781,evidence
36,5781,detect
43,4974,aware
43,4974,evidence
43,4974,detect
46,10490,aware
46,10490,evidence
46,10490,detect
46,3871,aware
46,3871,evidence
46,3871,detect
49,8025,aware
49,8025,evidence
49,8025,detect
52,2391,aware
52,2391,evidence
52,2391,detect
54,7095,aware
54,7095,evidence
54,7095,detect
55,8568,aware
55,8568,evidence
55,8568,detect
58,2271,aware
58,2271,evidence
58,2271,detect
58,89,aware
58,89,evidence
58,89,detect
58,337,aware
58,337,evidence
58,337,detect
62,10423,aware
62,10423,evidence
62,10423,detect
62,10205,aware
62,10205,evidence
62,10205,detect
63,5131,aware
63,5131,evidence
63,5131,detect
63,9834,aware
63,9834,evidence
63,9834,detect
64,6328,aware
64,6328,evidence
64,6328,detect
67,2151,aware
67,2151,evidence
67,2151,detect
