tick,user,event
47,3894,aware
47,3894,evidence
47,3894,detect
47,8230,aware
47,8230,evidence
47,8230,detect
47,3075,aware
47,3075,evidence
47,3075,detect
47,1681,aware
47,1681,evidence
47,1681,detect
47,10600,aware
47,10600,evidence
47,10600,detect
47,10192,aware
47,10192,evidence
47,10192,detect
47,11472,aware
47,11472,evidence
47,11472,detect
47,7736,aware
47,7736,evidence
47,7736,detect
52,819,aware
52,819,evidence
52,819,detect
54,2737,aware
54,2737,evidence
54,2737,detect
54,3135,aware
54,3135,evidence
54,3135,detect
54,2063,aware
54,2063,evidence
54,2063,detect
54,11029,aware
54,11029,evidence
54,11029,detect
54,9346,aware
54,9346,evidence
54,9346,detect
54,5085,aware
54,5085,evidence
54,5085,detect
63,10780,aware
63,10780,evidence
63,10780,detect
63,9889,aware
63,9889,evidence
63,9889,detect
63,11018,aware
63,11018,evidence
63,11018,detect
63,8628,aware
63,8628,evidence
63,8628,detect
63,7910,aware
63,7910,evidence
63,7910,detect
63,5849,aware
63,5849,evidence
63,5849,detect
63,6878,aware
63,6878,evidence
63,6878,detect
63,8212,aware
63,8212,evidence
63,8212,detect
68,7425,aware
68,7425,evidence
68,7425,detect
69,9482,aware
69,9482,evidence
69,9482,detect
70,7587,aware
70,7587,evidence
70,7587,detect
70,10437,aware
70,10437,evidence
70,10437,detect
71,7966,aware
71,7966,evidence
71,7966,detect
