tick,user,event
36,8895,aware
36,8895,evidence
36,8895,detect
37,2158,aware
37,2158,evidence
37,2158,detect
49,9269,aware
49,9269,evidence
49,9269,detect
49,7105,aware
49,7105,evidence
49,7105,detect
49,3356,aware
49,3356,evidence
49,3356,detect
49,11855,aware
49,11855,evidence
49,11855,detect
49,2368,aware
49,2368,evidence
49,2368,detect
49,968,aware
49,968,evidence
49,968,detect
49,6043,aware
49,6043,evidence
49,6043,detect
49,10094,aware
49,10094,evidence
49,10094,detect
49,9332,aware
49,9332,evidence
49,9332,detect
66,4966,aware
66,4966,evidence
66,4966,detect
