tick,user,event
36,6054,aware
36,6054,evidence
36,6054,detect
37,4404,aware
37,4404,evidence
37,4404,detect
45,7648,aware
45,7648,evidence
45,7648,detect
46,4264,aware
46,4264,evidence
46,4264,detect
46,5467,aware
46,5467,evidence
46,5467,detect
48,1225,aware
48,1225,evidence
48,1225,detect
51,5007,aware
51,5007,evidence
51,5007,detect
56,7032,aware
56,7032,evidence
56,7032,detect
58,7157,aware
58,7157,evidence
58,7157,detect
62,4035,aware
62,4035,evidence
62,4035,detect
62,3684,aware
62,3684,evidence
62,3684,detect
69,7491,aware
69,7491,evidence
69,7491,detect
69,7662,aware
69,7662,evidence
69,7662,detect
69,3208,aware
69,3208,evidence
69,3208,detect
