tick,user,event
41,916,aware
41,916,evidence
41,916,detect
41,13,aware
41,13,evidence
41,13,detect
42,4127,aware
42,4127,evidence
42,4127,detect
42,3130,aware
42,3130,evidence
42,3130,detect
45,10647,aware
45,10647,evidence
45,10647,detect
52,9668,aware
52,9668,evidence
52,9668,detect
59,8661,aware
59,8661,evidence
59,8661,detect
59,6125,aware
59,6125,evidence
59,6125,detect
62,10628,aware
62,10628,evidence
62,10628,detect
63,8988,aware
63,8988,evidence
63,8988,detect
63,11582,aware
63,11582,evidence
63,11582,detect
63,4569,aware
63,4569,evidence
63,4569,detect
