tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,896,0,0,0,0,0,0,7101
1,0,0,0,0,0,0,0,0,0,0,7657
2,0,0,0,0,0,0,0,0,0,0,6322
3,0,0,0,0,0,0,0,0,0,0,6389
4,0,0,0,0,0,0,0,0,0,0,6026
5,0,0,0,896,0,0,0,0,0,0,6224
6,0,0,0,0,0,0,0,0,0,0,6272
7,0,0,0,0,0,0,0,0,0,0,6089
8,0,0,0,896,0,0,0,0,0,0,5612
9,0,0,0,0,0,0,0,0,0,0,6004
10,0,0,0,0,0,0,0,0,0,0,5463
11,0,0,0,0,0,0,0,0,0,0,5148
12,0,0,0,896,0,0,0,0,0,0,5789
13,0,0,0,0,0,0,0,0,0,0,5485
14,0,0,0,0,0,0,0,0,0,0,5359
15,0,0,0,0,0,0,0,0,0,0,5559
16,0,0,0,0,0,0,0,0,0,0,4729
17,0,0,0,0,0,0,0,0,0,0,5002
18,0,0,0,0,0,0,0,0,0,0,4511
19,0,0,0,0,0,0,0,0,0,0,5150
20,0,0,0,0,0,0,0,0,0,0,5370
21,0,0,0,0,0,0,0,0,0,0,4822
22,0,0,0,0,0,0,0,0,0,0,4648
23,0,0,0,0,0,0,0,0,0,0,4852
24,0,0,0,0,0,0,0,0,0,0,5118
25,0,0,0,0,0,0,0,0,0,0,4916
26,0,0,0,0,0,0,0,0,0,0,5242
27,0,0,0,0,0,0,0,0,0,0,4755
28,0,0,0,0,0,0,0,0,0,0,4699
29,0,0,0,0,0,0,0,0,0,0,4751
30,0,0,0,0,0,0,0,0,0,0,4957
31,0,0,0,0,0,0,0,0,0,0,5377
32,0,0,0,0,0,0,0,0,0,0,5640
33,0,0,0,0,0,0,0,0,0,0,5776
34,0,0,0,23296,0,0,0,0,0,0,5945
35,0,0,0,0,0,0,0,0,0,0,5137
36,0,0,0,0,0,0,0,0,0,0,5600
37,0,0,0,0,0,0,0,0,0,0,5335
38,0,0,0,0,0,0,0,0,0,0,6580
39,0,0,0,0,0,0,0,0,0,0,5311
40,0,0,0,0,0,0,0,0,0,0,6541
41,0,0,0,0,0,0,0,0,0,0,5455
42,0,0,0,0,0,0,0,0,0,0,6772
43,0,0,0,0,0,0,0,0,0,0,6871
44,0,0,0,0,0,0,0,0,0,0,6780
45,0,0,0,0,0,0,0,0,0,0,7014
46,0,0,0,0,0,0,0,0,0,0,7238
47,0,0,0,0,0,0,0,0,0,0,6652
48,0,0,0,0,0,0,0,0,0,0,7117
49,0,0,0,0,0,0,0,0,0,0,7291
50,0,0,0,0,0,0,0,0,0,0,7092
51,0,0,0,0,0,0,0,0,0,0,7742
52,0,0,0,0,0,0,0,0,0,0,8965
53,0,0,0,0,0,0,0,0,0,0,8164
54,0,0,0,0,0,0,0,0,0,0,8062
55,0,0,0,0,0,0,0,0,0,0,10139
56,0,0,0,0,0,0,0,0,0,0,8169
57,0,0,0,0,0,0,0,0,0,0,8797
58,0,0,0,0,0,0,0,0,0,0,9128
59,0,0,0,0,0,0,0,0,0,0,9734
60,0,0,0,0,0,0,0,0,0,0,9020
61,2,2,2,38528,0,2,0,0,2,0,10077
62,2,2,2,0,0,0,0,0,0,0,11151
63,2,2,2,0,0,0,0,0,0,0,9996
64,2,2,2,0,0,0,0,0,0,0,11140
65,2,2,2,0,0,0,0,0,0,0,12067
66,2,2,2,0,0,0,0,0,0,0,11383
67,2,2,2,0,0,0,0,0,0,0,12021
68,2,2,2,0,0,0,0,0,0,0,11501
69,2,2,2,0,0,0,0,0,0,0,12810
70,4,4,4,31360,0,2,0,0,2,0,12972
71,4,4,4,0,0,0,0,0,0,0,13426
