tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,776,12000
1,0,0,0,0,0,0,0,0,0,0,867,12000
2,0,0,0,0,0,0,0,0,0,0,839,12000
3,0,0,0,0,0,0,0,0,0,0,878,12000
4,0,0,0,0,0,0,0,0,0,0,833,12000
5,0,0,0,128,0,0,0,0,0,0,765,12000
6,0,0,0,0,0,0,0,0,0,0,792,12000
7,0,0,0,0,0,0,0,0,0,0,574,12000
8,0,0,0,128,0,0,0,0,0,0,732,12000
9,0,0,0,0,0,0,0,0,0,0,691,12000
10,0,0,0,0,0,0,0,0,0,0,719,12000
11,0,0,0,0,0,0,0,0,0,0,566,12000
12,0,0,0,0,0,0,0,0,0,0,806,0
13,0,0,0,128,0,0,0,0,0,0,660,2
14,0,0,0,2304,0,0,0,0,0,0,532,23
15,0,0,0,0,0,0,0,0,0,0,608,23
16,0,0,0,128,0,0,0,0,0,0,548,25
17,0,0,0,128,0,0,0,0,0,0,688,26
18,0,0,0,0,0,0,0,0,0,0,696,26
19,0,0,0,128,0,0,0,0,0,0,631,28
20,0,0,0,0,0,0,0,0,0,0,718,28
21,0,0,0,0,0,0,0,0,0,0,534,28
22,0,0,0,0,0,0,0,0,0,0,524,28
23,0,0,0,0,0,0,0,0,0,0,638,28
24,0,0,0,0,0,0,0,0,0,0,706,0
25,0,0,0,0,0,0,0,0,0,0,610,0
26,0,0,0,0,0,0,0,0,0,0,544,0
27,0,0,0,0,0,0,0,0,0,0,469,0
28,0,0,0,0,0,0,0,0,0,0,532,0
29,0,0,0,0,0,0,0,0,0,0,621,0
30,0,0,0,0,0,0,0,0,0,0,656,0
31,0,0,0,128,0,0,0,0,0,0,480,2
32,0,0,0,0,0,0,0,0,0,0,686,2
33,0,0,0,128,0,0,0,0,0,0,627,4
34,0,0,0,128,0,0,0,0,0,0,595,6
35,0,0,0,0,0,0,0,0,0,0,580,6
