tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,12544,0,0,0,0,0,0,737
1,0,0,0,1792,0,0,0,0,0,0,848
2,0,0,0,896,0,0,0,0,0,0,653
3,0,0,0,896,0,0,0,0,0,0,756
4,0,0,0,0,0,0,0,0,0,0,655
5,0,0,0,896,0,0,0,0,0,0,705
6,0,0,0,896,0,0,0,0,0,0,571
7,0,0,0,1792,0,0,0,0,0,0,549
8,0,0,0,896,0,0,0,0,0,0,713
9,0,0,0,0,0,0,0,0,0,0,553
10,0,0,0,10752,0,0,0,0,0,0,640
11,0,0,0,896,0,0,0,0,0,0,670
12,0,0,0,896,0,0,0,0,0,0,633
13,0,0,0,0,0,0,0,0,0,0,527
14,0,0,0,10752,0,0,0,0,0,0,530
15,0,0,0,1792,0,0,0,0,0,0,521
16,0,0,0,896,0,0,0,0,0,0,449
17,0,0,0,0,0,0,0,0,0,0,485
18,0,0,0,0,0,0,0,0,0,0,616
19,0,0,0,0,0,0,0,0,0,0,481
20,0,0,0,0,0,0,0,0,0,0,489
21,0,0,0,896,0,0,0,0,0,0,604
22,0,0,0,0,0,0,0,0,0,0,470
23,0,0,0,0,0,0,0,0,0,0,356
24,0,0,0,0,0,0,0,0,0,0,439
25,0,0,0,896,0,0,0,0,0,0,582
26,0,0,0,0,0,0,0,0,0,0,556
27,0,0,0,0,0,0,0,0,0,0,513
28,0,0,0,0,0,0,0,0,0,0,453
29,0,0,0,0,0,0,0,0,0,0,462
30,0,0,0,8960,0,0,0,0,0,0,633
31,0,0,0,0,0,0,0,0,0,0,419
32,0,0,0,0,0,0,0,0,0,0,718
33,0,0,0,0,0,0,0,0,0,0,477
34,0,0,0,896,0,0,0,0,0,0,535
35,0,0,0,0,0,0,0,0,0,0,377
36,0,0,0,0,0,0,0,0,0,0,612
37,0,0,0,0,0,0,0,0,0,0,566
38,0,0,0,896,0,0,0,0,0,0,620
39,0,0,0,10752,0,0,0,0,0,0,561
40,1,1,1,1792,0,1,0,0,1,0,621
41,1,1,1,0,0,0,0,0,0,0,613
42,2,2,2,1792,0,1,0,0,1,0,551
43,3,3,3,14336,0,1,0,0,1,0,541
44,4,4,4,11648,0,1,0,0,1,0,579
45,4,4,4,896,0,0,0,0,0,0,548
46,4,4,4,13440,0,0,0,0,0,0,696
47,4,4,4,1792,0,0,0,0,0,0,615
48,4,4,4,0,0,0,0,0,0,0,600
49,4,4,4,0,0,0,0,0,0,0,681
50,4,4,4,0,0,0,0,0,0,0,859
51,4,4,4,0,0,0,0,0,0,0,737
52,4,4,4,0,0,0,0,0,0,0,777
53,4,4,4,896,0,0,0,0,0,0,938
54,4,4,4,1792,0,0,0,0,0,0,971
55,4,4,4,896,0,0,0,0,0,0,822
56,5,5,5,896,0,1,0,0,1,0,780
57,5,5,5,0,0,0,0,0,0,0,983
58,5,5,5,0,0,0,0,0,0,0,779
59,6,6,6,896,0,1,0,0,1,0,1022
60,6,6,6,1792,0,0,0,0,0,0,919
61,6,6,6,896,0,0,0,0,0,0,1177
62,7,7,7,11648,0,1,0,0,1,0,949
63,7,7,7,0,0,0,0,0,0,0,1111
64,7,7,7,0,0,0,0,0,0,0,1070
65,7,7,7,1792,0,0,0,0,0,0,933
66,7,7,7,896,0,0,0,0,0,0,1157
67,8,8,8,14336,0,1,0,0,1,0,1183
68,8,8,8,0,0,0,0,0,0,0,1290
69,8,8,8,10752,0,0,0,0,0,0,1384
70,9,9,9,896,0,1,0,0,1,0,1394
71,9,9,9,896,0,0,0,0,0,0,1301
