tick,user,event
36,4794,aware
36,4794,evidence
36,4794,detect
36,30,aware
36,30,evidence
36,30,detect
39,7565,aware
39,7565,evidence
39,7565,detect
49,3339,aware
49,3339,evidence
49,3339,detect
49,9788,aware
49,9788,evidence
49,9788,detect
51,1817,aware
51,1817,evidence
51,1817,detect
56,5179,aware
56,5179,evidence
56,5179,detect
64,4843,aware
64,4843,evidence
64,4843,detect
69,1288,aware
69,1288,evidence
69,1288,detect
70,6182,aware
70,6182,evidence
70,6182,detect
70,7634,aware
70,7634,evidence
70,7634,detect
