tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,15501
1,0,0,0,0,0,0,0,0,0,0,14146
2,0,0,0,52864,0,0,0,0,0,0,15995
3,0,0,0,43008,0,0,0,0,0,0,15887
4,0,0,0,54656,0,0,0,0,0,0,14564
5,0,0,0,0,0,0,0,0,0,0,13583
6,0,0,0,0,0,0,0,0,0,0,14142
7,0,0,0,0,0,0,0,0,0,0,13485
8,0,0,0,0,0,0,0,0,0,0,12484
9,0,0,0,0,0,0,0,0,0,0,12873
10,0,0,0,0,0,0,0,0,0,0,12829
11,0,0,0,0,0,0,0,0,0,0,11476
12,0,0,0,0,0,0,0,0,0,0,12882
13,0,0,0,0,0,0,0,0,0,0,10254
14,0,0,0,0,0,0,0,0,0,0,12724
15,0,0,0,0,0,0,0,0,0,0,12665
16,0,0,0,0,0,0,0,0,0,0,10191
17,0,0,0,51968,0,0,0,0,0,0,11188
18,0,0,0,0,0,0,0,0,0,0,11016
19,0,0,0,0,0,0,0,0,0,0,9516
20,0,0,0,0,0,0,0,0,0,0,11399
21,0,0,0,0,0,0,0,0,0,0,11652
22,0,0,0,0,0,0,0,0,0,0,11799
23,0,0,0,0,0,0,0,0,0,0,11428
24,0,0,0,0,0,0,0,0,0,0,11937
25,0,0,0,0,0,0,0,0,0,0,10194
26,0,0,0,0,0,0,0,0,0,0,11058
27,0,0,0,0,0,0,0,0,0,0,11145
28,0,0,0,0,0,0,0,0,0,0,10862
29,0,0,0,0,0,0,0,0,0,0,11224
30,0,0,0,0,0,0,0,0,0,0,10986
31,0,0,0,0,0,0,0,0,0,0,10866
32,0,0,0,0,0,0,0,0,0,0,10635
33,0,0,0,896,0,0,0,0,0,0,11924
34,0,0,0,0,0,0,0,0,0,0,10988
35,0,0,0,0,0,0,0,0,0,0,12610
36,0,0,0,0,0,0,0,0,0,0,11379
37,0,0,0,0,0,0,0,0,0,0,12393
38,0,0,0,0,0,0,0,0,0,0,10361
39,0,0,0,0,0,0,0,0,0,0,14688
40,0,0,0,0,0,0,0,0,0,0,11739
41,0,0,0,0,0,0,0,0,0,0,12227
42,0,0,0,0,0,0,0,0,0,0,12332
43,0,0,0,0,0,0,0,0,0,0,13959
44,0,0,0,0,0,0,0,0,0,0,15631
45,3,3,3,50176,0,3,0,0,3,0,15151
46,3,3,3,0,0,0,0,0,0,0,14078
47,3,3,3,0,0,0,0,0,0,0,15189
48,3,3,3,0,0,0,0,0,0,0,15017
49,7,7,7,60928,0,4,0,0,4,0,15399
50,7,7,7,0,0,0,0,0,0,0,16849
51,7,7,7,0,0,0,0,0,0,0,17391
52,7,7,7,0,0,0,0,0,0,0,18466
53,7,7,7,0,0,0,0,0,0,0,19169
54,7,7,7,0,0,0,0,0,0,0,18337
55,7,7,7,0,0,0,0,0,0,0,20451
56,7,7,7,0,0,0,0,0,0,0,18686
57,7,7,7,0,0,0,0,0,0,0,20502
58,7,7,7,0,0,0,0,0,0,0,21784
59,7,7,7,0,0,0,0,0,0,0,21306
60,7,7,7,0,0,0,0,0,0,0,21931
61,7,7,7,0,0,0,0,0,0,0,22154
62,7,7,7,896,0,0,0,0,0,0,23478
63,7,7,7,0,0,0,0,0,0,0,22244
64,7,7,7,0,0,0,0,0,0,0,24031
65,7,7,7,0,0,0,0,0,0,0,24502
66,7,7,7,0,0,0,0,0,0,0,21843
67,12,12,12,60928,0,5,0,0,5,0,25502
68,12,12,12,0,0,0,0,0,0,0,28163
69,12,12,12,0,0,0,0,0,0,0,26497
70,12,12,12,896,0,0,0,0,0,0,28735
71,12,12,12,0,0,0,0,0,0,0,30165
