tick,user,event
45,2843,aware
45,2843,evidence
45,2843,detect
46,6038,aware
46,6038,evidence
46,6038,detect
65,8145,aware
65,8145,evidence
65,8145,detect
68,5043,aware
68,5043,evidence
68,5043,detect
68,4475,aware
68,4475,evidence
68,4475,detect
68,3596,aware
68,3596,evidence
68,3596,detect
68,5997,aware
68,5997,evidence
68,5997,detect
68,923,aware
68,923,evidence
68,923,detect
68,1941,aware
68,1941,evidence
68,1941,detect
68,10199,aware
68,10199,evidence
68,10199,detect
68,8071,aware
68,8071,evidence
68,8071,detect
68,5125,aware
68,5125,evidence
68,5125,detect
68,5827,aware
68,5827,evidence
68,5827,detect
68,10206,aware
68,10206,evidence
68,10206,detect
