tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,14566
1,0,0,0,0,0,0,0,0,0,0,14818
2,0,0,0,0,0,0,0,0,0,0,14087
3,0,0,0,0,0,0,0,0,0,0,13454
4,0,0,0,0,0,0,0,0,0,0,14975
5,0,0,0,0,0,0,0,0,0,0,12861
6,0,0,0,0,0,0,0,0,0,0,14639
7,0,0,0,0,0,0,0,0,0,0,14396
8,0,0,0,0,0,0,0,0,0,0,12462
9,0,0,0,0,0,0,0,0,0,0,12480
10,0,0,0,0,0,0,0,0,0,0,11568
11,0,0,0,0,0,0,0,0,0,0,11872
12,0,0,0,0,0,0,0,0,0,0,12986
13,0,0,0,0,0,0,0,0,0,0,10870
14,0,0,0,0,0,0,0,0,0,0,9752
15,0,0,0,0,0,0,0,0,0,0,10515
16,0,0,0,896,0,0,0,0,0,0,10950
17,0,0,0,112896,0,0,0,0,0,0,10807
18,0,0,0,0,0,0,0,0,0,0,11261
19,0,0,0,68096,0,0,0,0,0,0,10957
20,0,0,0,0,0,0,0,0,0,0,10603
21,0,0,0,896,0,0,0,0,0,0,10574
22,0,0,0,0,0,0,0,0,0,0,10776
23,0,0,0,0,0,0,0,0,0,0,10466
24,0,0,0,0,0,0,0,0,0,0,10231
25,0,0,0,0,0,0,0,0,0,0,11123
26,0,0,0,0,0,0,0,0,0,0,11074
27,0,0,0,0,0,0,0,0,0,0,11745
28,0,0,0,0,0,0,0,0,0,0,10668
29,0,0,0,0,0,0,0,0,0,0,11529
30,0,0,0,0,0,0,0,0,0,0,10338
31,0,0,0,0,0,0,0,0,0,0,10528
32,0,0,0,0,0,0,0,0,0,0,10685
33,0,0,0,0,0,0,0,0,0,0,11262
34,0,0,0,0,0,0,0,0,0,0,12875
35,0,0,0,0,0,0,0,0,0,0,10927
36,0,0,0,0,0,0,0,0,0,0,10343
37,0,0,0,0,0,0,0,0,0,0,10991
38,0,0,0,1792,0,0,0,0,0,0,12869
39,5,5,5,63616,0,5,0,0,5,0,11368
40,5,5,5,0,0,0,0,0,0,0,12825
41,5,5,5,0,0,0,0,0,0,0,14748
42,5,5,5,0,0,0,0,0,0,0,12874
43,5,5,5,0,0,0,0,0,0,0,11934
44,5,5,5,0,0,0,0,0,0,0,14084
45,5,5,5,0,0,0,0,0,0,0,14310
46,5,5,5,0,0,0,0,0,0,0,14147
47,5,5,5,0,0,0,0,0,0,0,16716
48,5,5,5,0,0,0,0,0,0,0,15482
49,5,5,5,0,0,0,0,0,0,0,15232
50,6,6,6,896,0,1,0,0,1,0,16129
51,6,6,6,0,0,0,0,0,0,0,15784
52,6,6,6,0,0,0,0,0,0,0,19690
53,6,6,6,896,0,0,0,0,0,0,17148
54,6,6,6,0,0,0,0,0,0,0,18035
55,6,6,6,0,0,0,0,0,0,0,17932
56,6,6,6,0,0,0,0,0,0,0,18630
57,6,6,6,0,0,0,0,0,0,0,20613
58,6,6,6,0,0,0,0,0,0,0,21216
59,6,6,6,0,0,0,0,0,0,0,20084
60,6,6,6,0,0,0,0,0,0,0,22828
61,6,6,6,0,0,0,0,0,0,0,20939
62,6,6,6,896,0,0,0,0,0,0,23092
63,6,6,6,896,0,0,0,0,0,0,24862
64,6,6,6,0,0,0,0,0,0,0,24357
65,6,6,6,0,0,0,0,0,0,0,24412
66,6,6,6,0,0,0,0,0,0,0,23989
67,7,7,7,896,0,1,0,0,1,0,26680
68,7,7,7,0,0,0,0,0,0,0,27295
69,7,7,7,0,0,0,0,0,0,0,29010
70,10,10,10,62720,0,3,0,0,3,0,29665
71,10,10,10,896,0,0,0,0,0,0,29123
