tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,128,0,0,0,0,0,0,1062,12000
1,0,0,0,128,0,0,0,0,0,0,906,12000
2,0,0,0,1664,0,0,0,0,0,0,792,12000
3,0,0,0,0,0,0,0,0,0,0,712,12000
4,0,0,0,384,0,0,0,0,0,0,743,12000
5,0,0,0,128,0,0,0,0,0,0,914,12000
6,0,0,0,0,0,0,0,0,0,0,818,12000
7,0,0,0,0,0,0,0,0,0,0,768,12000
8,0,0,0,128,0,0,0,0,0,0,767,12000
9,0,0,0,256,0,0,0,0,0,0,831,12000
10,0,0,0,0,0,0,0,0,0,0,756,12000
11,0,0,0,1536,0,0,0,0,0,0,559,12000
12,0,0,0,0,0,0,0,0,0,0,614,0
13,0,0,0,128,0,0,0,0,0,0,660,2
14,0,0,0,0,0,0,0,0,0,0,597,2
15,0,0,0,0,0,0,0,0,0,0,728,2
16,0,0,0,0,0,0,0,0,0,0,623,2
17,0,0,0,0,0,0,0,0,0,0,544,2
18,0,0,0,0,0,0,0,0,0,0,560,2
19,0,0,0,0,0,0,0,0,0,0,672,2
20,0,0,0,0,0,0,0,0,0,0,772,2
21,0,0,0,0,0,0,0,0,0,0,617,2
22,0,0,0,128,0,0,0,0,0,0,642,4
23,0,0,0,0,0,0,0,0,0,0,598,4
24,0,0,0,0,0,0,0,0,0,0,562,0
25,0,0,0,128,0,0,0,0,0,0,515,2
26,0,0,0,128,0,0,0,0,0,0,599,4
27,0,0,0,128,0,0,0,0,0,0,560,6
28,0,0,0,128,0,0,0,0,0,0,624,8
29,0,0,0,128,0,0,0,0,0,0,640,10
30,0,0,0,0,0,0,0,0,0,0,526,10
31,0,0,0,0,0,0,0,0,0,0,528,10
32,0,0,0,0,0,0,0,0,0,0,666,10
33,0,0,0,0,0,0,0,0,0,0,685,10
34,0,0,0,0,0,0,0,0,0,0,600,10
35,0,0,0,0,0,0,0,0,0,0,760,10
36,0,0,0,256,0,0,0,0,0,0,660,4
37,0,0,0,0,0,0,0,0,0,0,775,4
38,0,0,0,0,0,0,0,0,0,0,687,4
39,0,0,0,128,0,0,0,0,0,0,631,6
40,0,0,0,0,0,0,0,0,0,0,896,6
41,0,0,0,128,0,0,0,0,0,0,622,8
42,0,0,0,0,0,0,0,0,0,0,809,8
43,0,0,0,0,0,0,0,0,0,0,838,8
44,0,0,0,0,0,0,0,0,0,0,956,8
45,0,0,0,0,0,0,0,0,0,0,798,8
46,0,0,0,256,0,0,0,0,0,0,649,12
47,0,0,0,256,0,0,0,0,0,0,776,16
48,0,0,0,0,0,0,0,0,0,0,819,0
49,0,0,0,128,0,0,0,0,0,0,956,2
50,0,0,0,0,0,0,0,0,0,0,936,2
51,0,0,0,128,0,0,0,0,0,0,843,4
52,0,0,0,128,0,0,0,0,0,0,1150,6
53,0,0,0,0,0,0,0,0,0,0,996,6
54,0,0,0,256,0,0,0,0,0,0,954,10
55,0,0,0,128,0,0,0,0,0,0,1104,12
56,0,0,0,128,0,0,0,0,0,0,1101,14
57,0,0,0,0,0,0,0,0,0,0,948,14
58,1,1,1,128,0,1,0,0,1,0,1289,15
59,2,2,2,1152,0,1,0,0,1,0,1252,23
60,2,2,2,1664,0,0,0,0,0,0,1281,13
61,2,2,2,128,0,0,0,0,0,0,1288,15
62,2,2,2,256,0,0,0,0,0,0,1316,19
63,2,2,2,128,0,0,0,0,0,0,1340,21
64,2,2,2,0,0,0,0,0,0,0,1228,21
65,2,2,2,1664,0,0,0,0,0,0,1532,35
66,2,2,2,128,0,0,0,0,0,0,1347,37
67,2,2,2,128,0,0,0,0,0,0,1596,39
68,2,2,2,128,0,0,0,0,0,0,1659,41
69,2,2,2,1024,0,0,0,0,0,0,1548,49
70,2,2,2,256,0,0,0,0,0,0,1604,53
71,2,2,2,384,0,0,0,0,0,0,1644,59
