tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,0,0,0,0,0,0,0,2873,12000
1,0,0,0,0,0,0,0,0,0,0,2648,12000
2,0,0,0,0,0,0,0,0,0,0,2675,12000
3,0,0,0,0,0,0,0,0,0,0,2881,12000
4,0,0,0,0,0,0,0,0,0,0,2452,12000
5,0,0,0,0,0,0,0,0,0,0,2331,12000
6,0,0,0,0,0,0,0,0,0,0,2212,12000
7,0,0,0,0,0,0,0,0,0,0,2354,12000
8,0,0,0,0,0,0,0,0,0,0,2125,12000
9,0,0,0,0,0,0,0,0,0,0,2526,12000
10,0,0,0,0,0,0,0,0,0,0,2292,12000
11,0,0,0,0,0,0,0,0,0,0,2130,12000
12,0,0,0,0,0,0,0,0,0,0,2182,0
13,0,0,0,0,0,0,0,0,0,0,2153,0
14,0,0,0,0,0,0,0,0,0,0,2194,0
15,0,0,0,0,0,0,0,0,0,0,1889,0
16,0,0,0,0,0,0,0,0,0,0,1972,0
17,0,0,0,0,0,0,0,0,0,0,2067,0
18,0,0,0,5376,0,0,0,0,0,0,1875,6
19,0,0,0,0,0,0,0,0,0,0,1870,6
20,0,0,0,0,0,0,0,0,0,0,1869,6
21,0,0,0,7168,0,0,0,0,0,0,2048,14
22,0,0,0,0,0,0,0,0,0,0,2154,14
23,0,0,0,0,0,0,0,0,0,0,1988,14
24,0,0,0,0,0,0,0,0,0,0,2038,0
25,0,0,0,0,0,0,0,0,0,0,1898,0
26,0,0,0,0,0,0,0,0,0,0,2016,0
27,0,0,0,0,0,0,0,0,0,0,1938,0
28,0,0,0,0,0,0,0,0,0,0,1919,0
29,0,0,0,5376,0,0,0,0,0,0,2022,6
30,0,0,0,0,0,0,0,0,0,0,1760,6
31,0,0,0,0,0,0,0,0,0,0,2205,6
32,0,0,0,7168,0,0,0,0,0,0,1894,14
33,0,0,0,0,0,0,0,0,0,0,2237,14
34,0,0,0,0,0,0,0,0,0,0,2088,14
35,0,0,0,0,0,0,0,0,0,0,2170,14
36,0,0,0,0,0,0,0,0,0,0,1918,0
37,0,0,0,0,0,0,0,0,0,0,1995,0
38,0,0,0,0,0,0,0,0,0,0,2202,0
39,0,0,0,0,0,0,0,0,0,0,2144,0
40,0,0,0,0,0,0,0,0,0,0,2401,0
41,0,0,0,0,0,0,0,0,0,0,2283,0
42,0,0,0,0,0,0,0,0,0,0,2486,0
43,0,0,0,8960,0,0,0,0,0,0,2472,10
44,0,0,0,4480,0,0,0,0,1,1,2483,15
45,0,0,0,0,0,0,0,0,0,0,2445,15
46,0,0,0,0,0,0,0,0,0,0,2575,15
47,0,0,0,0,0,0,0,0,0,0,2478,15
48,0,0,0,0,0,0,0,0,0,0,2736,0
49,0,0,0,0,0,0,0,0,0,0,2831,0
50,0,0,0,0,0,0,0,0,0,0,2751,0
51,0,0,0,0,0,0,0,0,0,0,2893,0
52,0,0,0,896,0,0,0,0,0,0,3026,2
53,0,0,0,0,0,0,0,0,0,0,2984,2
54,0,0,0,896,0,0,0,0,0,0,3046,4
55,0,0,0,18816,0,0,0,0,0,0,3163,25
56,0,0,0,7168,0,0,0,0,0,0,3244,33
57,0,0,0,0,0,0,0,0,0,0,3098,33
58,0,0,0,0,0,0,0,0,0,0,3577,33
59,0,0,0,4480,0,0,0,0,0,0,3307,38
60,0,0,0,0,0,0,0,0,0,0,3679,0
61,0,0,0,0,0,0,0,0,0,0,3968,0
62,0,0,0,0,0,0,0,0,0,0,4136,0
63,0,0,0,0,0,0,0,0,0,0,4262,0
64,0,0,0,0,0,0,0,0,0,0,4036,0
65,0,0,0,0,0,0,0,0,0,0,4096,0
66,0,0,0,0,0,0,0,0,0,0,4435,0
67,0,0,0,0,0,0,0,0,0,0,4557,0
68,0,0,0,0,0,0,0,0,0,0,4763,0
69,0,0,0,8064,0,0,0,0,1,1,4963,9
70,0,0,0,0,0,0,0,0,0,0,4680,9
71,0,0,0,0,0,0,0,0,0,0,5152,9
