tick,user,event
39,8876,aware
39,8876,evidence
39,8876,detect
39,6401,aware
39,6401,evidence
39,6401,detect
40,11698,aware
40,11698,evidence
40,11698,detect
41,9014,aware
41,9014,evidence
41,9014,detect
42,1951,aware
42,1951,evidence
42,1951,detect
43,10540,aware
43,10540,evidence
43,10540,detect
43,1102,aware
43,1102,evidence
43,1102,detect
45,10006,aware
45,10006,evidence
45,10006,detect
45,6823,aware
45,6823,evidence
45,6823,detect
48,6347,aware
48,6347,evidence
48,6347,detect
48,5934,aware
48,5934,evidence
48,5934,detect
48,6234,aware
48,6234,evidence
48,6234,detect
48,8242,aware
48,8242,evidence
48,8242,detect
48,11986,aware
48,11986,evidence
48,11986,detect
48,1752,aware
48,1752,evidence
48,1752,detect
49,174,aware
49,174,evidence
49,174,detect
49,9212,aware
49,9212,evidence
49,9212,detect
52,597,aware
52,597,evidence
52,597,detect
53,6818,aware
53,6818,evidence
53,6818,detect
54,943,aware
54,943,evidence
54,943,detect
55,6861,aware
55,6861,evidence
55,6861,detect
56,9657,aware
56,9657,evidence
56,9657,detect
58,4286,aware
58,4286,evidence
58,4286,detect
58,10037,aware
58,10037,evidence
58,10037,detect
60,10697,aware
60,10697,evidence
60,10697,detect
62,5811,aware
62,5811,evidence
62,5811,detect
64,9198,aware
64,9198,evidence
64,9198,detect
64,5961,aware
64,5961,evidence
64,5961,detect
68,3535,aware
68,3535,evidence
68,3535,detect
68,11375,aware
68,11375,evidence
68,11375,detect
71,9148,aware
71,9148,evidence
71,9148,detect
71,8656,aware
71,8656,evidence
71,8656,detect
71,996,aware
71,996,evidence
71,996,detect
