tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,896,0,0,0,0,0,0,864,12000
1,0,0,0,896,0,0,0,0,0,0,824,12000
2,0,0,0,1792,0,0,0,0,0,0,977,12000
3,0,0,0,896,0,0,0,0,0,0,737,12000
4,0,0,0,896,0,0,0,0,0,0,830,12000
5,0,0,0,0,0,0,0,0,0,0,829,12000
6,0,0,0,896,0,0,0,0,0,0,714,12000
7,0,0,0,896,0,0,0,0,0,0,832,12000
8,0,0,0,896,0,0,0,0,0,0,733,12000
9,0,0,0,896,0,0,0,0,0,0,773,12000
10,0,0,0,0,0,0,0,0,0,0,628,12000
11,0,0,0,0,0,0,0,0,0,0,685,12000
12,0,0,0,896,0,0,0,0,0,0,776,2
13,0,0,0,0,0,0,0,0,0,0,696,2
14,0,0,0,896,0,0,0,0,0,0,704,4
15,0,0,0,896,0,0,0,0,0,0,559,6
16,0,0,0,896,0,0,0,0,0,0,720,8
17,0,0,0,896,0,0,0,0,0,0,656,10
18,0,0,0,896,0,0,0,0,0,0,662,12
19,0,0,0,0,0,0,0,0,0,0,609,12
20,0,0,0,0,0,0,0,0,0,0,648,12
21,0,0,0,0,0,0,0,0,0,0,629,12
22,0,0,0,896,0,0,0,0,0,0,643,14
23,0,0,0,0,0,0,0,0,0,0,639,14
24,0,0,0,896,0,0,0,0,0,0,498,2
25,0,0,0,0,0,0,0,0,0,0,513,2
26,0,0,0,0,0,0,0,0,0,0,484,2
27,0,0,0,0,0,0,0,0,0,0,633,2
28,0,0,0,8064,0,0,0,0,0,0,567,11
29,0,0,0,1792,0,0,0,0,0,0,646,15
30,0,0,0,1792,0,0,0,0,0,0,559,19
31,0,0,0,1792,0,0,0,0,0,0,723,23
32,0,0,0,0,0,0,0,0,0,0,609,23
33,0,0,0,0,0,0,0,0,0,0,739,23
34,0,0,0,0,0,0,0,0,0,0,631,23
35,0,0,0,0,0,0,0,0,0,0,797,23
36,0,0,0,8064,0,0,0,0,0,0,817,11
37,1,1,1,9856,0,1,0,0,1,0,807,21
38,1,1,1,896,0,0,0,0,0,0,693,23
39,1,1,1,0,0,0,0,0,0,0,776,23
40,1,1,1,14336,0,0,0,0,0,0,831,39
41,1,1,1,896,0,0,0,0,0,0,796,41
42,1,1,1,896,0,0,0,0,0,0,822,43
43,1,1,1,1792,0,0,0,0,0,0,898,47
44,1,1,1,0,0,0,0,0,0,0,796,47
45,1,1,1,1792,0,0,0,0,0,0,761,51
46,2,2,2,8064,0,1,0,0,1,0,1012,59
47,2,2,2,13440,0,0,0,0,0,0,1062,74
48,2,2,2,896,0,0,0,0,0,0,1108,2
49,2,2,2,0,0,0,0,0,0,0,1014,2
50,3,3,3,2688,0,1,0,0,1,0,933,7
51,5,5,5,11648,0,2,0,0,2,0,966,19
52,7,7,7,8064,0,2,0,0,2,0,900,27
53,7,7,7,1792,0,0,0,0,0,0,1144,31
54,7,7,7,1792,0,0,0,0,0,0,1136,35
55,7,7,7,1792,0,0,0,0,0,0,1223,39
56,7,7,7,896,0,0,0,0,0,0,1105,41
57,7,7,7,0,0,0,0,0,0,0,1056,41
58,7,7,7,0,0,0,0,0,0,0,1350,41
59,7,7,7,896,0,0,0,0,0,0,1116,43
60,7,7,7,896,0,0,0,0,0,0,1372,2
61,7,7,7,896,0,0,0,0,0,0,1318,4
62,7,7,7,896,0,0,0,0,0,0,1459,6
63,8,8,8,29568,0,1,0,0,1,0,1401,38
64,8,8,8,896,0,0,0,0,0,0,1405,40
65,8,8,8,896,0,0,0,0,0,0,1374,42
66,8,8,8,896,0,0,0,0,0,0,1478,44
67,8,8,8,0,0,0,0,0,0,0,1411,44
68,9,9,9,14336,0,1,0,0,1,0,1589,60
69,9,9,9,0,0,0,0,0,0,0,1510,60
70,9,9,9,0,0,0,0,0,0,0,1790,60
71,10,10,10,13440,0,1,0,0,1,0,1675,76
