tick,user,event
45,7458,aware
45,7458,evidence
45,7458,detect
46,7773,aware
46,7773,evidence
46,7773,detect
47,678,aware
47,678,evidence
47,678,detect
47,8788,aware
47,8788,evidence
47,8788,detect
47,386,aware
47,386,evidence
47,386,detect
53,1103,aware
53,1103,evidence
53,1103,detect
54,7544,aware
54,7544,evidence
54,7544,detect
54,8001,aware
54,8001,evidence
54,8001,detect
54,2510,aware
54,2510,evidence
54,2510,detect
54,7802,aware
54,7802,evidence
54,7802,detect
54,3019,aware
54,3019,evidence
54,3019,detect
54,11023,aware
54,11023,evidence
54,11023,detect
54,7390,aware
54,7390,evidence
54,7390,detect
54,9368,aware
54,9368,evidence
54,9368,detect
62,6271,aware
62,6271,evidence
62,6271,detect
64,3985,aware
64,3985,evidence
64,3985,detect
65,10534,aware
65,10534,evidence
65,10534,detect
65,7830,aware
65,7830,evidence
65,7830,detect
65,6443,aware
65,6443,evidence
65,6443,detect
65,5953,aware
65,5953,evidence
65,5953,detect
65,5523,aware
65,5523,evidence
65,5523,detect
65,2735,aware
65,2735,evidence
65,2735,detect
65,7668,aware
65,7668,evidence
65,7668,detect
67,5892,aware
67,5892,evidence
67,5892,detect
67,195,aware
67,195,evidence
67,195,detect
68,11868,aware
68,11868,evidence
68,11868,detect
70,827,aware
70,827,evidence
70,827,detect
