tick,user,event
42,8050,aware
42,8050,evidence
42,8050,detect
45,6191,aware
45,6191,evidence
45,6191,detect
48,2963,aware
48,2963,evidence
48,2963,detect
49,18,aware
49,18,evidence
49,18,detect
49,2434,aware
49,2434,evidence
49,2434,detect
51,7860,aware
51,7860,evidence
51,7860,detect
51,8152,aware
51,8152,evidence
51,8152,detect
54,11361,aware
54,11361,evidence
54,11361,detect
58,8483,aware
58,8483,evidence
58,8483,detect
66,6986,aware
66,6986,evidence
66,6986,detect
68,10500,aware
68,10500,evidence
68,10500,detect
