tick,user,event
49,5128,aware
49,5128,evidence
49,5128,detect
49,7156,aware
49,7156,evidence
49,7156,detect
49,7348,aware
49,7348,evidence
49,7348,detect
49,2501,aware
49,2501,evidence
49,2501,detect
49,1043,aware
49,1043,evidence
49,1043,detect
49,1002,aware
49,1002,evidence
49,1002,detect
49,7109,aware
49,7109,evidence
49,7109,detect
49,6500,aware
49,6500,evidence
49,6500,detect
64,624,aware
64,624,evidence
64,624,detect
65,885,aware
65,885,evidence
65,885,detect
70,4074,aware
70,4074,evidence
70,4074,detect
