tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,1018
1,0,0,0,896,0,0,0,0,0,0,884
2,0,0,0,1792,0,0,0,0,0,0,1055
3,0,0,0,0,0,0,0,0,0,0,933
4,0,0,0,0,0,0,0,0,0,0,875
5,0,0,0,16128,0,0,0,0,0,0,849
6,0,0,0,0,0,0,0,0,0,0,725
7,0,0,0,9856,0,0,0,0,0,0,805
8,0,0,0,896,0,0,0,0,0,0,781
9,0,0,0,0,0,0,0,0,0,0,645
10,0,0,0,896,0,0,0,0,0,0,769
11,0,0,0,896,0,0,0,0,0,0,677
12,0,0,0,7168,0,0,0,0,0,0,625
13,0,0,0,896,0,0,0,0,0,0,707
14,0,0,0,0,0,0,0,0,0,0,582
15,0,0,0,2688,0,0,0,0,0,0,666
16,0,0,0,896,0,0,0,0,0,0,739
17,0,0,0,0,0,0,0,0,0,0,626
18,0,0,0,896,0,0,0,0,0,0,751
19,0,0,0,0,0,0,0,0,0,0,668
20,0,0,0,0,0,0,0,0,0,0,584
21,0,0,0,0,0,0,0,0,0,0,555
22,0,0,0,0,0,0,0,0,0,0,670
23,0,0,0,1792,0,0,0,0,0,0,777
24,0,0,0,896,0,0,0,0,0,0,694
25,0,0,0,13440,0,0,0,0,0,0,679
26,0,0,0,1792,0,0,0,0,0,0,756
27,0,0,0,896,0,0,0,0,0,0,564
28,0,0,0,896,0,0,0,0,0,0,618
29,0,0,0,0,0,0,0,0,0,0,669
30,0,0,0,0,0,0,0,0,0,0,786
31,0,0,0,1792,0,0,0,0,0,0,732
32,0,0,0,0,0,0,0,0,0,0,743
33,0,0,0,896,0,0,0,0,0,0,631
34,0,0,0,1792,0,0,0,0,0,0,666
35,0,0,0,0,0,0,0,0,0,0,780
36,0,0,0,896,0,0,0,0,0,0,744
37,0,0,0,1792,0,0,0,0,0,0,775
38,0,0,0,896,0,0,0,0,0,0,835
39,0,0,0,0,0,0,0,0,0,0,761
40,0,0,0,12544,0,0,0,0,0,0,791
41,0,0,0,0,0,0,0,0,0,0,664
42,0,0,0,896,0,0,0,0,0,0,905
43,0,0,0,896,0,0,0,0,0,0,1035
44,0,0,0,0,0,0,0,0,0,0,862
45,0,0,0,0,0,0,0,0,0,0,807
46,0,0,0,3584,0,0,0,0,0,0,829
47,0,0,0,0,0,0,0,0,0,0,994
48,0,0,0,1792,0,0,0,0,0,0,966
49,0,0,0,1792,0,0,0,0,0,0,1084
50,0,0,0,1792,0,0,0,0,0,0,1098
51,0,0,0,10752,0,0,0,0,0,0,998
52,0,0,0,2688,0,0,0,0,0,0,1106
53,0,0,0,0,0,0,0,0,0,0,1196
54,1,1,1,1792,0,1,0,0,1,0,1219
55,1,1,1,1792,0,0,0,0,0,0,1215
56,1,1,1,10752,0,0,0,0,0,0,1242
57,1,1,1,17920,0,0,0,0,0,0,1041
58,1,1,1,0,0,0,0,0,0,0,1283
59,1,1,1,896,0,0,0,0,0,0,1237
60,1,1,1,0,0,0,0,0,0,0,1194
61,1,1,1,13440,0,0,0,0,0,0,1249
62,1,1,1,0,0,0,0,0,0,0,1361
63,1,1,1,3584,0,0,0,0,0,0,1461
64,1,1,1,0,0,0,0,0,0,0,1580
65,1,1,1,896,0,0,0,0,0,0,1377
66,1,1,1,17024,0,0,0,0,0,0,1580
67,1,1,1,2688,0,0,0,0,0,0,1561
68,1,1,1,2688,0,0,0,0,0,0,1587
69,1,1,1,10752,0,0,0,0,0,0,1767
70,1,1,1,1792,0,0,0,0,0,0,1759
71,1,1,1,1792,0,0,0,0,0,0,1781
