tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,896,0,0,0,0,0,0,415,12000
1,0,0,0,0,0,0,0,0,0,0,427,12000
2,0,0,0,0,0,0,0,0,0,0,396,12000
3,0,0,0,0,0,0,0,0,0,0,390,12000
4,0,0,0,896,0,0,0,0,0,0,372,12000
5,0,0,0,896,0,0,0,0,0,0,381,12000
6,0,0,0,0,0,0,0,0,0,0,355,12000
7,0,0,0,0,0,0,0,0,0,0,360,12000
8,0,0,0,896,0,0,0,0,0,0,339,12000
9,0,0,0,896,0,0,0,0,0,0,334,12000
10,0,0,0,0,0,0,0,0,0,0,334,12000
11,0,0,0,0,0,0,0,0,0,0,341,12000
12,0,0,0,896,0,0,0,0,0,0,333,2
13,0,0,0,0,0,0,0,0,0,0,309,2
14,0,0,0,1792,0,0,0,0,0,0,339,6
15,0,0,0,896,0,0,0,0,0,0,317,8
16,0,0,0,0,0,0,0,0,0,0,312,8
17,0,0,0,0,0,0,0,0,0,0,301,8
18,0,0,0,896,0,0,0,0,0,0,307,10
19,0,0,0,0,0,0,0,0,0,0,284,10
20,0,0,0,0,0,0,0,0,0,0,310,10
21,0,0,0,896,0,0,0,0,0,0,316,12
22,0,0,0,0,0,0,0,0,0,0,286,12
23,0,0,0,0,0,0,0,0,0,0,296,12
24,0,0,0,896,0,0,0,0,0,0,286,2
25,0,0,0,0,0,0,0,0,0,0,284,2
26,0,0,0,896,0,0,0,0,0,0,298,4
27,0,0,0,0,0,0,0,0,0,0,320,4
28,0,0,0,0,0,0,0,0,0,0,299,4
29,0,0,0,0,0,0,0,0,0,0,309,4
30,0,0,0,0,0,0,0,0,0,0,276,4
31,0,0,0,0,0,0,0,0,0,0,311,4
32,0,0,0,0,0,0,0,0,0,0,306,4
33,0,0,0,0,0,0,0,0,0,0,314,4
34,0,0,0,0,0,0,0,0,0,0,288,4
35,0,0,0,0,0,0,0,0,0,0,328,4
36,0,0,0,0,0,0,0,0,0,0,334,0
37,1,1,1,896,0,1,0,0,1,0,321,1
38,1,1,1,0,0,0,0,0,0,0,333,1
39,2,2,2,1792,0,1,0,0,1,0,358,4
40,2,2,2,0,0,0,0,0,0,0,317,4
41,2,2,2,0,0,0,0,0,0,0,338,4
42,2,2,2,0,0,0,0,0,0,0,344,4
43,2,2,2,896,0,0,0,0,0,0,383,6
44,2,2,2,0,0,0,0,0,0,0,401,6
45,2,2,2,896,0,0,0,0,0,0,372,8
46,2,2,2,0,0,0,0,0,0,0,387,8
47,2,2,2,0,0,0,0,0,0,0,440,8
48,2,2,2,896,0,0,0,0,0,0,416,2
49,2,2,2,896,0,0,0,0,0,0,441,4
50,2,2,2,0,0,0,0,0,0,0,423,4
51,2,2,2,0,0,0,0,0,0,0,456,4
52,2,2,2,0,0,0,0,0,0,0,487,4
53,2,2,2,1792,0,0,0,0,0,0,505,8
54,2,2,2,1792,0,0,0,0,0,0,465,12
55,2,2,2,896,0,0,0,0,0,0,483,14
56,2,2,2,0,0,0,0,0,0,0,536,14
57,2,2,2,896,0,0,0,0,0,0,552,16
58,2,2,2,0,0,0,0,0,0,0,515,16
59,2,2,2,896,0,0,0,0,0,0,547,18
60,2,2,2,896,0,0,0,0,0,0,561,2
61,2,2,2,0,0,0,0,0,0,0,584,2
62,2,2,2,896,0,0,0,0,0,0,631,4
63,2,2,2,0,0,0,0,0,0,0,592,4
64,2,2,2,896,0,0,0,0,0,0,628,6
65,2,2,2,0,0,0,0,0,0,0,645,6
66,3,3,3,2688,0,1,0,0,1,0,700,11
67,3,3,3,1792,0,0,0,0,0,0,670,15
68,3,3,3,0,0,0,0,0,0,0,715,15
69,3,3,3,0,0,0,0,0,0,0,729,15
70,3,3,3,896,0,0,0,0,0,0,798,17
71,3,3,3,896,0,0,0,0,0,0,803,19
