tick,user,event
52,1426,aware
52,1426,evidence
52,1426,detect
52,4339,aware
52,4339,evidence
52,4339,detect
52,3453,aware
52,3453,evidence
52,3453,detect
52,10572,aware
52,10572,evidence
52,10572,detect
52,9688,aware
52,9688,evidence
52,9688,detect
52,5729,aware
52,5729,evidence
52,5729,detect
52,8424,aware
52,8424,evidence
52,8424,detect
53,8127,aware
53,8127,evidence
53,8127,detect
59,11885,aware
59,11885,evidence
59,11885,detect
62,9250,aware
62,9250,evidence
62,9250,detect
62,1076,aware
62,1076,evidence
62,1076,detect
62,3604,aware
62,3604,evidence
62,3604,detect
65,8620,aware
65,8620,evidence
65,8620,detect
68,4497,aware
68,4497,evidence
68,4497,detect
