tick,user,event
39,1457,aware
39,1457,evidence
39,1457,detect
40,474,aware
40,474,evidence
40,474,detect
43,1780,aware
43,1780,evidence
43,1780,detect
43,217,aware
43,217,evidence
43,217,detect
43,963,aware
43,963,evidence
43,963,detect
43,1775,aware
43,1775,evidence
43,1775,detect
43,1310,aware
43,1310,evidence
43,1310,detect
43,1868,aware
43,1868,evidence
43,1868,detect
43,831,aware
43,831,evidence
43,831,detect
44,931,aware
44,931,evidence
44,931,detect
46,2,aware
46,2,evidence
46,2,detect
46,1472,aware
46,1472,evidence
46,1472,detect
51,709,aware
51,709,evidence
51,709,detect
53,1216,aware
53,1216,evidence
53,1216,detect
54,887,aware
54,887,evidence
54,887,detect
54,260,aware
54,260,evidence
54,260,detect
55,1214,aware
55,1214,evidence
55,1214,detect
56,1672,aware
56,1672,evidence
56,1672,detect
56,497,aware
56,497,evidence
56,497,detect
60,1116,aware
60,1116,evidence
60,1116,detect
61,961,aware
61,961,evidence
61,961,detect
61,880,aware
61,880,evidence
61,880,detect
61,1325,aware
61,1325,evidence
61,1325,detect
61,1930,aware
61,1930,evidence
61,1930,detect
61,1519,aware
61,1519,evidence
61,1519,detect
61,1933,aware
61,1933,evidence
61,1933,detect
61,955,aware
61,955,evidence
61,955,detect
61,1010,aware
61,1010,evidence
61,1010,detect
61,271,aware
61,271,evidence
61,271,detect
61,430,aware
61,430,evidence
61,430,detect
62,1037,aware
62,1037,evidence
62,1037,detect
68,198,aware
68,198,evidence
68,198,detect
68,911,aware
68,911,evidence
68,911,detect
