tick,user,event
43,3117,aware
43,3117,evidence
43,3117,detect
43,6694,aware
43,6694,evidence
43,6694,detect
46,1110,aware
46,1110,evidence
46,1110,detect
46,2342,aware
46,2342,evidence
46,2342,detect
47,2425,aware
47,2425,evidence
47,2425,detect
48,5102,aware
48,5102,evidence
48,5102,detect
48,888,aware
48,888,evidence
48,888,detect
48,2939,aware
48,2939,evidence
48,2939,detect
48,4541,aware
48,4541,evidence
48,4541,detect
48,1645,aware
48,1645,evidence
48,1645,detect
48,147,aware
48,147,evidence
48,147,detect
48,4998,aware
48,4998,evidence
48,4998,detect
48,6057,aware
48,6057,evidence
48,6057,detect
48,4761,aware
48,4761,evidence
48,4761,detect
48,7942,aware
48,7942,evidence
48,7942,detect
51,280,aware
51,280,evidence
51,280,detect
51,7486,aware
51,7486,evidence
51,7486,detect
57,6943,aware
57,6943,evidence
57,6943,detect
58,6093,aware
58,6093,evidence
58,6093,detect
64,126,aware
64,126,evidence
64,126,detect
