tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,0,0,0,0,0,0,0,16289
1,0,0,0,0,0,0,0,0,0,0,14796
2,0,0,0,0,0,0,0,0,0,0,13281
3,0,0,0,60032,0,0,0,0,0,0,13566
4,0,0,0,0,0,0,0,0,0,0,14199
5,0,0,0,0,0,0,0,0,0,0,14431
6,0,0,0,0,0,0,0,0,0,0,11823
7,0,0,0,0,0,0,0,0,0,0,13373
8,0,0,0,0,0,0,0,0,0,0,14535
9,0,0,0,0,0,0,0,0,0,0,12343
10,0,0,0,0,0,0,0,0,0,0,13054
11,0,0,0,0,0,0,0,0,0,0,12440
12,0,0,0,0,0,0,0,0,0,0,11916
13,0,0,0,0,0,0,0,0,0,0,11173
14,0,0,0,0,0,0,0,0,0,0,10286
15,0,0,0,0,0,0,0,0,0,0,10638
16,0,0,0,0,0,0,0,0,0,0,11149
17,0,0,0,0,0,0,0,0,0,0,10049
18,0,0,0,0,0,0,0,0,0,0,10322
19,0,0,0,68096,0,0,0,0,0,0,8568
20,0,0,0,0,0,0,0,0,0,0,10328
21,0,0,0,0,0,0,0,0,0,0,10277
22,0,0,0,0,0,0,0,0,0,0,10296
23,0,0,0,0,0,0,0,0,0,0,9773
24,0,0,0,0,0,0,0,0,0,0,10168
25,0,0,0,0,0,0,0,0,0,0,10780
26,0,0,0,0,0,0,0,0,0,0,11898
27,0,0,0,0,0,0,0,0,0,0,10499
28,0,0,0,0,0,0,0,0,0,0,9994
29,0,0,0,0,0,0,0,0,0,0,10146
30,0,0,0,896,0,0,0,0,0,0,11102
31,0,0,0,60928,0,0,0,0,0,0,10943
32,0,0,0,43008,0,0,0,0,0,0,10456
33,0,0,0,0,0,0,0,0,0,0,11501
34,0,0,0,0,0,0,0,0,0,0,12224
35,0,0,0,0,0,0,0,0,0,0,12306
36,0,0,0,0,0,0,0,0,0,0,12709
37,0,0,0,0,0,0,0,0,0,0,11522
38,0,0,0,0,0,0,0,0,0,0,11324
39,0,0,0,0,0,0,0,0,0,0,11361
40,0,0,0,896,0,0,0,0,0,0,12251
41,0,0,0,0,0,0,0,0,0,0,12301
42,0,0,0,0,0,0,0,0,0,0,14625
43,0,0,0,0,0,0,0,0,0,0,13191
44,0,0,0,0,0,0,0,0,0,0,13779
45,0,0,0,896,0,0,0,0,0,0,13397
46,0,0,0,0,0,0,0,0,0,0,15201
47,0,0,0,0,0,0,0,0,0,0,15175
48,3,3,3,50176,0,3,0,0,3,0,14337
49,7,7,7,62720,0,4,0,0,4,0,16011
50,7,7,7,0,0,0,0,0,0,0,15759
51,11,11,11,53760,0,4,0,0,4,0,16572
52,15,15,15,66304,0,4,0,0,4,0,18236
53,15,15,15,0,0,0,0,0,0,0,17869
54,15,15,15,0,0,0,0,0,0,0,21175
55,15,15,15,896,0,0,0,0,0,0,18512
56,15,15,15,0,0,0,0,0,0,0,17933
57,15,15,15,896,0,0,0,0,0,0,20662
58,15,15,15,0,0,0,0,0,0,0,19190
59,18,18,18,61824,0,3,0,0,3,0,22375
60,18,18,18,56448,0,0,0,0,0,0,21983
61,18,18,18,896,0,0,0,0,0,0,21092
62,18,18,18,896,0,0,0,0,0,0,22912
63,18,18,18,896,0,0,0,0,0,0,23346
64,18,18,18,0,0,0,0,0,0,0,24761
65,18,18,18,0,0,0,0,0,0,0,24925
66,18,18,18,0,0,0,0,0,0,0,24757
67,18,18,18,0,0,0,0,0,0,0,27172
68,18,18,18,0,0,0,0,0,0,0,26016
69,18,18,18,0,0,0,0,0,0,0,27532
70,21,21,21,65408,0,3,0,0,3,0,29217
71,21,21,21,896,0,0,0,0,0,0,28260
