tick,user,event
39,6657,aware
39,6657,evidence
39,6657,detect
49,11265,aware
49,11265,evidence
49,11265,detect
51,8599,aware
51,8599,evidence
51,8599,detect
55,4532,aware
55,4532,evidence
55,4532,detect
57,1168,aware
57,1168,evidence
57,1168,detect
61,2095,aware
61,2095,evidence
61,2095,detect
61,6685,aware
61,6685,evidence
61,6685,detect
61,10303,aware
61,10303,evidence
61,10303,detect
61,3053,aware
61,3053,evidence
61,3053,detect
61,4654,aware
61,4654,evidence
61,4654,detect
61,3749,aware
61,3749,evidence
61,3749,detect
61,8410,aware
61,8410,evidence
61,8410,detect
61,548,aware
61,548,evidence
61,548,detect
61,7242,aware
61,7242,evidence
61,7242,detect
61,7963,aware
61,7963,evidence
61,7963,detect
61,711,aware
61,711,evidence
61,711,detect
61,8941,aware
61,8941,evidence
61,8941,detect
61,6670,aware
61,6670,evidence
61,6670,detect
61,1452,aware
61,1452,evidence
61,1452,detect
61,11949,aware
61,11949,evidence
61,11949,detect
61,5848,aware
61,5848,evidence
61,5848,detect
61,1754,aware
61,1754,evidence
61,1754,detect
61,4867,aware
61,4867,evidence
61,4867,detect
61,10512,aware
61,10512,evidence
61,10512,detect
65,4822,aware
65,4822,evidence
65,4822,detect
66,11165,aware
66,11165,evidence
66,11165,detect
67,175,aware
67,175,evidence
67,175,detect
68,956,aware
68,956,evidence
68,956,detect
69,5978,aware
69,5978,evidence
69,5978,detect
71,1612,aware
71,1612,evidence
71,1612,detect
71,4167,aware
71,4167,evidence
71,4167,detect
