tick,user,event
50,11472,aware
50,11472,evidence
50,11472,detect
52,7766,aware
52,7766,evidence
52,7766,detect
53,1027,aware
53,1027,evidence
53,1027,detect
60,4170,aware
60,4170,evidence
60,4170,detect
60,1937,aware
60,1937,evidence
60,1937,detect
60,6024,aware
60,6024,evidence
60,6024,detect
60,11313,aware
60,11313,evidence
60,11313,detect
62,10692,aware
62,10692,evidence
62,10692,detect
65,1297,aware
65,1297,evidence
65,1297,detect
65,4621,aware
65,4621,evidence
65,4621,detect
65,11064,aware
65,11064,evidence
65,11064,detect
65,7527,aware
65,7527,evidence
65,7527,detect
65,1437,aware
65,1437,evidence
65,1437,detect
65,1840,aware
65,1840,evidence
65,1840,detect
65,9564,aware
65,9564,evidence
65,9564,detect
65,11659,aware
65,11659,evidence
65,11659,detect
65,835,aware
65,835,evidence
65,835,detect
65,1261,aware
65,1261,evidence
65,1261,detect
65,4666,aware
65,4666,evidence
65,4666,detect
65,4577,aware
65,4577,evidence
65,4577,detect
65,7541,aware
65,7541,evidence
65,7541,detect
67,5226,aware
67,5226,evidence
67,5226,detect
