tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,896,0,0,0,0,0,0,875
1,0,0,0,0,0,0,0,0,0,0,916
2,0,0,0,0,0,0,0,0,0,0,874
3,0,0,0,896,0,0,0,0,0,0,850
4,0,0,0,0,0,0,0,0,0,0,850
5,0,0,0,0,0,0,0,0,0,0,771
6,0,0,0,0,0,0,0,0,0,0,840
7,0,0,0,0,0,0,0,0,0,0,756
8,0,0,0,0,0,0,0,0,0,0,792
9,0,0,0,896,0,0,0,0,0,0,782
10,0,0,0,0,0,0,0,0,0,0,769
11,0,0,0,0,0,0,0,0,0,0,776
12,0,0,0,0,0,0,0,0,0,0,788
13,0,0,0,0,0,0,0,0,0,0,688
14,0,0,0,0,0,0,0,0,0,0,765
15,0,0,0,896,0,0,0,0,0,0,732
16,0,0,0,0,0,0,0,0,0,0,609
17,0,0,0,896,0,0,0,0,0,0,711
18,0,0,0,0,0,0,0,0,0,0,670
19,0,0,0,0,0,0,0,0,0,0,545
20,0,0,0,0,0,0,0,0,0,0,587
21,0,0,0,0,0,0,0,0,0,0,642
22,0,0,0,0,0,0,0,0,0,0,606
23,0,0,0,896,0,0,0,0,0,0,669
24,0,0,0,0,0,0,0,0,0,0,777
25,0,0,0,0,0,0,0,0,0,0,734
26,0,0,0,896,0,0,0,0,0,0,614
27,0,0,0,896,0,0,0,0,0,0,708
28,0,0,0,896,0,0,0,0,0,0,606
29,0,0,0,0,0,0,0,0,0,0,704
30,0,0,0,0,0,0,0,0,0,0,694
31,0,0,0,1792,0,0,0,0,0,0,785
32,0,0,0,0,0,0,0,0,0,0,695
33,0,0,0,0,0,0,0,0,0,0,725
34,0,0,0,0,0,0,0,0,0,0,751
35,0,0,0,896,0,0,0,0,0,0,883
36,0,0,0,0,0,0,0,0,0,0,598
37,0,0,0,896,0,0,0,0,0,0,813
38,0,0,0,0,0,0,0,0,0,0,757
39,0,0,0,8960,0,0,0,0,0,0,729
40,0,0,0,0,0,0,0,0,0,0,721
41,0,0,0,0,0,0,0,0,0,0,825
42,0,0,0,0,0,0,0,0,0,0,829
43,0,0,0,896,0,0,0,0,0,0,873
44,0,0,0,0,0,0,0,0,0,0,908
45,0,0,0,896,0,0,0,0,0,0,899
46,1,1,1,14336,0,1,0,0,1,0,864
47,1,1,1,0,0,0,0,0,0,0,894
48,1,1,1,0,0,0,0,0,0,0,844
49,1,1,1,0,0,0,0,0,0,0,957
50,1,1,1,0,0,0,0,0,0,0,935
51,2,2,2,12544,0,1,0,0,1,0,1121
52,2,2,2,896,0,0,0,0,0,0,1195
53,2,2,2,0,0,0,0,0,0,0,1083
54,2,2,2,0,0,0,0,0,0,0,1179
55,2,2,2,0,0,0,0,0,0,0,1061
56,2,2,2,0,0,0,0,0,0,0,1213
57,2,2,2,0,0,0,0,0,0,0,1216
58,2,2,2,896,0,0,0,0,0,0,1241
59,2,2,2,0,0,0,0,0,0,0,1222
60,3,3,3,11648,0,1,0,0,1,0,1252
61,3,3,3,0,0,0,0,0,0,0,1421
62,3,3,3,896,0,0,0,0,0,0,1156
63,3,3,3,0,0,0,0,0,0,0,1381
64,3,3,3,896,0,0,0,0,0,0,1393
65,3,3,3,0,0,0,0,0,0,0,1560
66,3,3,3,0,0,0,0,0,0,0,1526
67,3,3,3,0,0,0,0,0,0,0,1466
68,4,4,4,2688,0,1,0,0,1,0,1610
69,4,4,4,8064,0,0,0,0,0,0,1547
70,4,4,4,0,0,0,0,0,0,0,1546
71,4,4,4,896,0,0,0,0,0,0,1562
