tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,10752,0,0,0,0,0,0,944,12000
1,0,0,0,2688,0,0,0,0,0,0,984,12000
2,0,0,0,16128,0,0,0,0,0,0,985,12000
3,0,0,0,14336,0,0,0,0,0,0,957,12000
4,0,0,0,9856,0,0,0,0,0,0,923,12000
5,0,0,0,896,0,0,0,0,0,0,757,12000
6,0,0,0,896,0,0,0,0,0,0,874,12000
7,0,0,0,5376,0,0,0,0,0,0,766,12000
8,0,0,0,896,0,0,0,0,0,0,898,12000
9,0,0,0,11648,0,0,0,0,0,0,718,12000
10,0,0,0,2688,0,0,0,0,0,0,709,12000
11,0,0,0,3584,0,0,0,0,0,0,790,12000
12,0,0,0,896,0,0,0,0,0,0,717,2
13,0,0,0,896,0,0,0,0,0,0,843,4
14,0,0,0,17024,0,0,0,0,0,0,755,24
15,0,0,0,2688,0,0,0,0,0,0,733,30
16,0,0,0,896,0,0,0,0,0,0,719,32
17,0,0,0,3584,0,0,0,0,0,0,789,39
18,0,0,0,13440,0,0,0,0,0,0,846,56
19,0,0,0,896,0,0,0,0,0,0,750,58
20,0,0,0,16128,0,0,0,0,0,0,630,81
21,0,0,0,1792,0,0,0,0,0,0,602,85
22,0,0,0,0,0,0,0,0,0,0,740,85
23,0,0,0,1792,0,0,0,0,0,0,623,89
24,0,0,0,6272,0,0,0,0,0,0,628,14
25,0,0,0,1792,0,0,0,0,0,0,658,18
26,0,0,0,31360,0,0,0,0,0,0,656,54
27,0,0,0,0,0,0,0,0,0,0,620,54
28,0,0,0,1792,0,0,0,0,0,0,603,57
29,0,0,0,8064,0,0,0,0,0,0,707,68
30,0,0,0,4480,0,0,0,0,0,0,751,77
31,0,0,0,896,0,0,0,0,0,0,756,79
32,0,0,0,3584,0,0,0,0,0,0,663,87
33,0,0,0,1792,0,0,0,0,0,0,705,90
34,0,0,0,1792,0,0,0,0,0,0,901,94
35,0,0,0,23296,0,0,0,0,0,0,848,121
36,0,0,0,8960,0,0,0,0,0,0,788,11
37,0,0,0,9856,0,0,0,0,0,0,834,23
38,0,0,0,4480,0,0,0,0,0,0,847,33
39,0,0,0,11648,0,0,0,0,0,0,805,46
40,1,1,1,896,0,1,0,0,1,0,927,47
41,2,2,2,11648,0,1,0,0,1,0,932,61
42,2,2,2,5376,0,0,0,0,0,0,860,73
43,2,2,2,3584,0,0,0,0,0,0,787,81
44,2,2,2,1792,0,0,0,0,0,0,936,85
45,3,3,3,4480,0,1,0,0,1,0,821,94
46,3,3,3,8960,0,0,0,0,0,0,924,105
47,3,3,3,2688,0,0,0,0,0,0,958,111
48,3,3,3,896,0,0,0,0,0,0,893,2
49,3,3,3,4480,0,0,0,0,0,0,1116,12
50,3,3,3,3584,0,0,0,0,0,0,993,20
51,4,4,4,22400,0,1,0,0,1,0,1111,51
52,5,5,5,14336,0,1,0,0,1,0,1184,69
53,5,5,5,4480,0,0,0,0,0,0,1128,77
54,5,5,5,2688,0,0,0,0,0,0,1225,83
55,5,5,5,1792,0,0,0,0,0,0,1091,86
56,16,16,16,13440,0,11,0,0,11,0,1128,103
57,16,16,16,19712,0,0,0,0,0,0,1264,128
58,16,16,16,16128,0,0,0,0,0,0,1243,152
59,16,16,16,21504,0,0,0,0,0,0,1303,178
60,16,16,16,16128,0,0,0,0,0,0,1305,20
61,16,16,16,5376,0,0,0,0,0,0,1466,32
62,16,16,16,7168,0,0,0,0,0,0,1486,48
63,16,16,16,6272,0,0,0,0,0,0,1410,62
64,16,16,16,10752,0,0,0,0,0,0,1482,77
65,16,16,16,12544,0,0,0,0,0,0,1542,96
66,16,16,16,13440,0,0,0,0,0,0,1425,112
67,16,16,16,16128,0,0,0,0,0,0,1472,137
68,16,16,16,4480,0,0,0,0,0,0,1644,145
69,16,16,16,21504,0,0,0,0,0,0,1655,174
70,17,17,17,6272,0,1,0,0,1,0,1856,181
71,17,17,17,6272,0,0,0,0,0,0,1797,193
