tick,user,event
39,2043,aware
39,2043,evidence
39,2043,detect
39,170,aware
39,170,evidence
39,170,detect
39,10044,aware
39,10044,evidence
39,10044,detect
42,82,aware
42,82,evidence
42,82,detect
42,2976,aware
42,2976,evidence
42,2976,detect
42,8922,aware
42,8922,evidence
42,8922,detect
44,3065,aware
44,3065,evidence
44,3065,detect
45,5569,aware
45,5569,evidence
45,5569,detect
45,6769,aware
45,6769,evidence
45,6769,detect
50,2303,aware
50,2303,evidence
50,2303,detect
50,1237,aware
50,1237,evidence
50,1237,detect
50,7270,aware
50,7270,evidence
50,7270,detect
57,7072,aware
57,7072,evidence
57,7072,detect
57,4468,aware
57,4468,evidence
57,4468,detect
58,10740,aware
58,10740,evidence
58,10740,detect
62,2434,aware
62,2434,evidence
62,2434,detect
64,5700,aware
64,5700,evidence
64,5700,detect
64,7770,aware
64,7770,evidence
64,7770,detect
64,989,aware
64,989,evidence
64,989,detect
64,3711,aware
64,3711,evidence
64,3711,detect
