tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick
0,0,0,0,1792,0,0,0,0,0,0,881
1,0,0,0,1792,0,0,0,0,0,0,954
2,0,0,0,896,0,0,0,0,0,0,977
3,0,0,0,896,0,0,0,0,0,0,903
4,0,0,0,2688,0,0,0,0,0,0,944
5,0,0,0,896,0,0,0,0,0,0,680
6,0,0,0,0,0,0,0,0,0,0,746
7,0,0,0,0,0,0,0,0,0,0,975
8,0,0,0,896,0,0,0,0,0,0,775
9,0,0,0,15232,0,0,0,0,0,0,806
10,0,0,0,0,0,0,0,0,0,0,828
11,0,0,0,0,0,0,0,0,0,0,680
12,0,0,0,896,0,0,0,0,0,0,855
13,0,0,0,896,0,0,0,0,0,0,723
14,0,0,0,0,0,0,0,0,0,0,785
15,0,0,0,896,0,0,0,0,0,0,658
16,0,0,0,0,0,0,0,0,0,0,606
17,0,0,0,0,0,0,0,0,0,0,635
18,0,0,0,8064,0,0,0,0,0,0,720
19,0,0,0,12544,0,0,0,0,0,0,538
20,0,0,0,0,0,0,0,0,0,0,716
21,0,0,0,0,0,0,0,0,0,0,679
22,0,0,0,896,0,0,0,0,0,0,708
23,0,0,0,0,0,0,0,0,0,0,699
24,0,0,0,0,0,0,0,0,0,0,602
25,0,0,0,0,0,0,0,0,0,0,574
26,0,0,0,1792,0,0,0,0,0,0,651
27,0,0,0,1792,0,0,0,0,0,0,627
28,0,0,0,896,0,0,0,0,0,0,674
29,0,0,0,6272,0,0,0,0,0,0,703
30,0,0,0,896,0,0,0,0,0,0,587
31,0,0,0,0,0,0,0,0,0,0,610
32,0,0,0,896,0,0,0,0,0,0,740
33,0,0,0,2688,0,0,0,0,0,0,608
34,0,0,0,0,0,0,0,0,0,0,690
35,0,0,0,896,0,0,0,0,0,0,670
36,0,0,0,0,0,0,0,0,0,0,589
37,0,0,0,1792,0,0,0,0,0,0,629
38,0,0,0,8960,0,0,0,0,0,0,824
39,1,1,1,896,0,1,0,0,1,0,730
40,1,1,1,0,0,0,0,0,0,0,845
41,1,1,1,0,0,0,0,0,0,0,806
42,1,1,1,0,0,0,0,0,0,0,811
43,1,1,1,896,0,0,0,0,0,0,876
44,1,1,1,0,0,0,0,0,0,0,870
45,2,2,2,9856,0,1,0,0,1,0,895
46,2,2,2,0,0,0,0,0,0,0,955
47,2,2,2,8064,0,0,0,0,0,0,1008
48,2,2,2,8960,0,0,0,0,0,0,1124
49,2,2,2,0,0,0,0,0,0,0,921
50,2,2,2,1792,0,0,0,0,0,0,885
51,2,2,2,6272,0,0,0,0,0,0,867
52,2,2,2,0,0,0,0,0,0,0,873
53,2,2,2,1792,0,0,0,0,0,0,1233
54,2,2,2,0,0,0,0,0,0,0,959
55,3,3,3,896,0,1,0,0,1,0,1084
56,3,3,3,896,0,0,0,0,0,0,1311
57,3,3,3,0,0,0,0,0,0,0,1149
58,3,3,3,896,0,0,0,0,0,0,1155
59,3,3,3,896,0,0,0,0,0,0,1183
60,4,4,4,1792,0,1,0,0,1,0,1181
61,4,4,4,1792,0,0,0,0,0,0,1357
62,4,4,4,1792,0,0,0,0,0,0,1305
63,4,4,4,0,0,0,0,0,0,0,1451
64,4,4,4,1792,0,0,0,0,0,0,1459
65,5,5,5,3584,0,1,0,0,1,0,1527
66,5,5,5,896,0,0,0,0,0,0,1387
67,5,5,5,896,0,0,0,0,0,0,1722
68,5,5,5,896,0,0,0,0,0,0,1701
69,6,6,6,10752,0,1,0,0,1,0,1505
70,6,6,6,1792,0,0,0,0,0,0,1835
71,8,8,8,3584,0,2,0,0,2,0,1630
