tick,user,event
45,4986,aware
45,4986,evidence
45,4986,detect
52,11459,aware
52,11459,evidence
52,11459,detect
53,630,aware
53,630,evidence
53,630,detect
53,6020,aware
53,6020,evidence
53,6020,detect
53,7137,aware
53,7137,evidence
53,7137,detect
53,10673,aware
53,10673,evidence
53,10673,detect
53,7168,aware
53,7168,evidence
53,7168,detect
53,9095,aware
53,9095,evidence
53,9095,detect
53,10664,aware
53,10664,evidence
53,10664,detect
53,8920,aware
53,8920,evidence
53,8920,detect
53,7438,aware
53,7438,evidence
53,7438,detect
53,151,aware
53,151,evidence
53,151,detect
